,commodity,region,technology,year,supply
0,electricity,R1,gasCCGT,2055,0.03420000000
1,electricity,R1,windturbine,2055,0.30090000000
2,electricity,R1,windturbine,2055,0.12480000000
3,electricity,R1,windturbine,2055,0.07100000000
4,electricity,R1,gasCCGT,2060,0.03420000000
5,electricity,R1,windturbine,2060,0.12480000000
6,electricity,R1,windturbine,2060,0.07100000000
7,electricity,R1,windturbine,2060,0.37000000000
8,CO2f,R1,gasCCGT,2055,3.13510000000
9,CO2f,R1,gasCCGT,2060,3.13510000000
10,electricity,R1,gasCCGT,2055,0.05130000000
11,electricity,R1,windturbine,2055,0.45140000000
12,electricity,R1,windturbine,2055,0.18720000000
13,electricity,R1,windturbine,2055,0.10650000000
14,electricity,R1,gasCCGT,2060,0.05130000000
15,electricity,R1,windturbine,2060,0.18720000000
16,electricity,R1,windturbine,2060,0.10650000000
17,electricity,R1,windturbine,2060,0.55500000000
18,CO2f,R1,gasCCGT,2055,4.70270000000
19,CO2f,R1,gasCCGT,2060,4.70270000000
20,electricity,R1,gasCCGT,2055,0.03420000000
21,electricity,R1,windturbine,2055,0.30090000000
22,electricity,R1,windturbine,2055,0.12480000000
23,electricity,R1,windturbine,2055,0.07100000000
24,electricity,R1,gasCCGT,2060,0.03420000000
25,electricity,R1,windturbine,2060,0.12480000000
26,electricity,R1,windturbine,2060,0.07100000000
27,electricity,R1,windturbine,2060,0.37000000000
28,CO2f,R1,gasCCGT,2055,3.13510000000
29,CO2f,R1,gasCCGT,2060,3.13510000000
30,electricity,R1,gasCCGT,2055,0.05130000000
31,electricity,R1,windturbine,2055,0.45140000000
32,electricity,R1,windturbine,2055,0.18720000000
33,electricity,R1,windturbine,2055,0.10650000000
34,electricity,R1,gasCCGT,2060,0.05130000000
35,electricity,R1,windturbine,2060,0.18720000000
36,electricity,R1,windturbine,2060,0.10650000000
37,electricity,R1,windturbine,2060,0.55500000000
38,CO2f,R1,gasCCGT,2055,4.70270000000
39,CO2f,R1,gasCCGT,2060,4.70270000000
40,electricity,R1,gasCCGT,2055,0.10260000000
41,electricity,R1,windturbine,2055,0.90280000000
42,electricity,R1,windturbine,2055,0.37440000000
43,electricity,R1,windturbine,2055,0.21300000000
44,electricity,R1,gasCCGT,2060,0.10260000000
45,electricity,R1,windturbine,2060,0.37440000000
46,electricity,R1,windturbine,2060,0.21300000000
47,electricity,R1,windturbine,2060,1.11000000000
48,CO2f,R1,gasCCGT,2055,9.40530000000
49,CO2f,R1,gasCCGT,2060,9.40530000000
50,electricity,R1,gasCCGT,2055,0.06840000000
51,electricity,R1,windturbine,2055,0.60190000000
52,electricity,R1,windturbine,2055,0.24960000000
53,electricity,R1,windturbine,2055,0.14200000000
54,electricity,R1,gasCCGT,2060,0.06840000000
55,electricity,R1,windturbine,2060,0.24960000000
56,electricity,R1,windturbine,2060,0.14200000000
57,electricity,R1,windturbine,2060,0.74000000000
58,CO2f,R1,gasCCGT,2055,6.27020000000
59,CO2f,R1,gasCCGT,2060,6.27020000000
