,commodity,region,technology,year,supply
0,electricity,R1,windturbine,2045,0.00420000000
1,electricity,R1,gasCCGT,2045,0.02780000000
2,electricity,R1,windturbine,2045,0.05760000000
3,electricity,R1,windturbine,2045,0.24420000000
4,electricity,R1,gasCCGT,2050,0.03420000000
5,electricity,R1,windturbine,2050,0.07100000000
6,electricity,R1,windturbine,2050,0.30090000000
7,electricity,R1,windturbine,2050,0.12480000000
8,CO2f,R1,gasCCGT,2045,2.54420000000
9,CO2f,R1,gasCCGT,2050,3.13510000000
10,electricity,R1,windturbine,2045,0.00630000000
11,electricity,R1,gasCCGT,2045,0.04160000000
12,electricity,R1,windturbine,2045,0.08640000000
13,electricity,R1,windturbine,2045,0.36630000000
14,electricity,R1,gasCCGT,2050,0.05130000000
15,electricity,R1,windturbine,2050,0.10650000000
16,electricity,R1,windturbine,2050,0.45140000000
17,electricity,R1,windturbine,2050,0.18720000000
18,CO2f,R1,gasCCGT,2045,3.81630000000
19,CO2f,R1,gasCCGT,2050,4.70270000000
20,electricity,R1,windturbine,2045,0.00420000000
21,electricity,R1,gasCCGT,2045,0.02780000000
22,electricity,R1,windturbine,2045,0.05760000000
23,electricity,R1,windturbine,2045,0.24420000000
24,electricity,R1,gasCCGT,2050,0.03420000000
25,electricity,R1,windturbine,2050,0.07100000000
26,electricity,R1,windturbine,2050,0.30090000000
27,electricity,R1,windturbine,2050,0.12480000000
28,CO2f,R1,gasCCGT,2045,2.54420000000
29,CO2f,R1,gasCCGT,2050,3.13510000000
30,electricity,R1,windturbine,2045,0.00630000000
31,electricity,R1,gasCCGT,2045,0.04160000000
32,electricity,R1,windturbine,2045,0.08640000000
33,electricity,R1,windturbine,2045,0.36630000000
34,electricity,R1,gasCCGT,2050,0.05130000000
35,electricity,R1,windturbine,2050,0.10650000000
36,electricity,R1,windturbine,2050,0.45140000000
37,electricity,R1,windturbine,2050,0.18720000000
38,CO2f,R1,gasCCGT,2045,3.81630000000
39,CO2f,R1,gasCCGT,2050,4.70270000000
40,electricity,R1,windturbine,2045,0.01270000000
41,electricity,R1,gasCCGT,2045,0.08330000000
42,electricity,R1,windturbine,2045,0.17290000000
43,electricity,R1,windturbine,2045,0.73260000000
44,electricity,R1,gasCCGT,2050,0.10260000000
45,electricity,R1,windturbine,2050,0.21300000000
46,electricity,R1,windturbine,2050,0.90280000000
47,electricity,R1,windturbine,2050,0.37440000000
48,CO2f,R1,gasCCGT,2045,7.63250000000
49,CO2f,R1,gasCCGT,2050,9.40530000000
50,electricity,R1,windturbine,2045,0.00840000000
51,electricity,R1,gasCCGT,2045,0.05550000000
52,electricity,R1,windturbine,2045,0.11520000000
53,electricity,R1,windturbine,2045,0.48840000000
54,electricity,R1,gasCCGT,2050,0.06840000000
55,electricity,R1,windturbine,2050,0.14200000000
56,electricity,R1,windturbine,2050,0.60190000000
57,electricity,R1,windturbine,2050,0.24960000000
58,CO2f,R1,gasCCGT,2045,5.08830000000
59,CO2f,R1,gasCCGT,2050,6.27020000000
