,commodity,region,technology,year,consumption
0,gas,R1,gasCCGT,2025,0.27940000000
1,gas,R1,gasCCGT,2030,0.20430000000
2,gas,R1,gasCCGT,2030,0.41030000000
3,gas,R1,gasCCGT,2025,0.41920000000
4,gas,R1,gasCCGT,2030,0.30640000000
5,gas,R1,gasCCGT,2030,0.61540000000
6,gas,R1,gasCCGT,2025,0.27940000000
7,gas,R1,gasCCGT,2030,0.20430000000
8,gas,R1,gasCCGT,2030,0.41030000000
9,gas,R1,gasCCGT,2025,0.41920000000
10,gas,R1,gasCCGT,2030,0.30640000000
11,gas,R1,gasCCGT,2030,0.61540000000
12,gas,R1,gasCCGT,2025,0.83830000000
13,gas,R1,gasCCGT,2030,0.61290000000
14,gas,R1,gasCCGT,2030,1.23080000000
15,gas,R1,gasCCGT,2025,0.55890000000
16,gas,R1,gasCCGT,2030,0.40860000000
17,gas,R1,gasCCGT,2030,0.82050000000
