,commodity,region,technology,year,supply
0,electricity,R1,gasCCGT,2030,0.12230000000
1,electricity,R1,gasCCGT,2030,0.24570000000
2,electricity,R1,gasCCGT,2035,0.12230000000
3,electricity,R1,gasCCGT,2035,0.24570000000
4,electricity,R1,gasCCGT,2035,0.03330000000
5,CO2f,R1,gasCCGT,2030,11.21430000000
6,CO2f,R1,gasCCGT,2030,22.52030000000
7,CO2f,R1,gasCCGT,2035,11.21430000000
8,CO2f,R1,gasCCGT,2035,22.52030000000
9,CO2f,R1,gasCCGT,2035,3.05570000000
10,electricity,R1,gasCCGT,2030,0.18350000000
11,electricity,R1,gasCCGT,2030,0.36850000000
12,electricity,R1,gasCCGT,2035,0.18350000000
13,electricity,R1,gasCCGT,2035,0.36850000000
14,electricity,R1,gasCCGT,2035,0.05000000000
15,CO2f,R1,gasCCGT,2030,16.82140000000
16,CO2f,R1,gasCCGT,2030,33.78040000000
17,CO2f,R1,gasCCGT,2035,16.82140000000
18,CO2f,R1,gasCCGT,2035,33.78040000000
19,CO2f,R1,gasCCGT,2035,4.58350000000
20,electricity,R1,gasCCGT,2030,0.12230000000
21,electricity,R1,gasCCGT,2030,0.24570000000
22,electricity,R1,gasCCGT,2035,0.12230000000
23,electricity,R1,gasCCGT,2035,0.24570000000
24,electricity,R1,gasCCGT,2035,0.03330000000
25,CO2f,R1,gasCCGT,2030,11.21430000000
26,CO2f,R1,gasCCGT,2030,22.52030000000
27,CO2f,R1,gasCCGT,2035,11.21430000000
28,CO2f,R1,gasCCGT,2035,22.52030000000
29,CO2f,R1,gasCCGT,2035,3.05570000000
30,electricity,R1,gasCCGT,2030,0.18350000000
31,electricity,R1,gasCCGT,2030,0.36850000000
32,electricity,R1,gasCCGT,2035,0.18350000000
33,electricity,R1,gasCCGT,2035,0.36850000000
34,electricity,R1,gasCCGT,2035,0.05000000000
35,CO2f,R1,gasCCGT,2030,16.82140000000
36,CO2f,R1,gasCCGT,2030,33.78040000000
37,CO2f,R1,gasCCGT,2035,16.82140000000
38,CO2f,R1,gasCCGT,2035,33.78040000000
39,CO2f,R1,gasCCGT,2035,4.58350000000
40,electricity,R1,gasCCGT,2030,0.36700000000
41,electricity,R1,gasCCGT,2030,0.73700000000
42,electricity,R1,gasCCGT,2035,0.36700000000
43,electricity,R1,gasCCGT,2035,0.73700000000
44,electricity,R1,gasCCGT,2035,0.10000000000
45,CO2f,R1,gasCCGT,2030,33.64290000000
46,CO2f,R1,gasCCGT,2030,67.56080000000
47,CO2f,R1,gasCCGT,2035,33.64290000000
48,CO2f,R1,gasCCGT,2035,67.56080000000
49,CO2f,R1,gasCCGT,2035,9.16700000000
50,electricity,R1,gasCCGT,2030,0.24470000000
51,electricity,R1,gasCCGT,2030,0.49130000000
52,electricity,R1,gasCCGT,2035,0.24470000000
53,electricity,R1,gasCCGT,2035,0.49130000000
54,electricity,R1,gasCCGT,2035,0.06670000000
55,CO2f,R1,gasCCGT,2030,22.42860000000
56,CO2f,R1,gasCCGT,2030,45.04050000000
57,CO2f,R1,gasCCGT,2035,22.42860000000
58,CO2f,R1,gasCCGT,2035,45.04050000000
59,CO2f,R1,gasCCGT,2035,6.11130000000
