asset,capacity,installed,region,technology,year
0,15.00000000000,2020,R1,gassupply1,2020
0,20.54670000000,2020,R1,gassupply1,2025
0,13.04670000000,2020,R1,gassupply1,2030
0,5.54670000000,2020,R1,gassupply1,2035
0,5.54670000000,2020,R1,gassupply1,2040
0,5.54670000000,2020,R1,gassupply1,2045
0,5.54670000000,2020,R1,gassupply1,2050
