asset,commodity,day,hour,installed,month,region,supply,technology,timeslice,year
4,heat,all-week,afternoon,2035,all-year,R1,0.88890000000,heatpump,2,2045
5,heat,all-week,afternoon,2040,all-year,R1,1.77780000000,heatpump,2,2045
4,heat,all-week,early-peak,2035,all-year,R1,1.33330000000,heatpump,3,2045
5,heat,all-week,early-peak,2040,all-year,R1,2.66670000000,heatpump,3,2045
4,heat,all-week,late-peak,2035,all-year,R1,2.66670000000,heatpump,4,2045
5,heat,all-week,late-peak,2040,all-year,R1,5.33330000000,heatpump,4,2045
4,heat,all-week,evening,2035,all-year,R1,1.77780000000,heatpump,5,2045
5,heat,all-week,evening,2040,all-year,R1,3.55560000000,heatpump,5,2045
5,heat,all-week,night,2040,all-year,R1,1.77780000000,heatpump,0,2050
6,heat,all-week,night,2045,all-year,R1,1.22220000000,heatpump,0,2050
5,heat,all-week,morning,2040,all-year,R1,2.66670000000,heatpump,1,2050
6,heat,all-week,morning,2045,all-year,R1,1.83330000000,heatpump,1,2050
5,heat,all-week,afternoon,2040,all-year,R1,1.77780000000,heatpump,2,2050
6,heat,all-week,afternoon,2045,all-year,R1,1.22220000000,heatpump,2,2050
5,heat,all-week,early-peak,2040,all-year,R1,2.66670000000,heatpump,3,2050
6,heat,all-week,early-peak,2045,all-year,R1,1.83330000000,heatpump,3,2050
5,heat,all-week,late-peak,2040,all-year,R1,5.33330000000,heatpump,4,2050
6,heat,all-week,late-peak,2045,all-year,R1,3.66670000000,heatpump,4,2050
5,heat,all-week,evening,2040,all-year,R1,3.55560000000,heatpump,5,2050
6,heat,all-week,evening,2045,all-year,R1,2.44440000000,heatpump,5,2050
