asset,year,region,technology,installed,capacity
2,2050,R1,windturbine,2025,1.61000000000
2,2054,R1,windturbine,2025,1.61000000000
3,2050,R1,windturbine,2030,1.74170000000
3,2054,R1,windturbine,2030,1.74170000000
3,2055,R1,windturbine,2030,1.74170000000
3,2059,R1,windturbine,2030,1.74170000000
4,2050,R1,windturbine,2035,2.05810000000
4,2054,R1,windturbine,2035,2.05810000000
4,2055,R1,windturbine,2035,2.05810000000
4,2059,R1,windturbine,2035,2.05810000000
4,2060,R1,windturbine,2035,2.05810000000
4,2064,R1,windturbine,2035,2.05810000000
5,2050,R1,windturbine,2040,2.11500000000
5,2054,R1,windturbine,2040,2.11500000000
5,2055,R1,windturbine,2040,2.11500000000
5,2059,R1,windturbine,2040,2.11500000000
5,2060,R1,windturbine,2040,2.11500000000
5,2064,R1,windturbine,2040,2.11500000000
5,2065,R1,windturbine,2040,2.11500000000
5,2069,R1,windturbine,2040,2.11500000000
6,2050,R1,windturbine,2045,2.34590000000
6,2054,R1,windturbine,2045,2.34590000000
6,2055,R1,windturbine,2045,2.34590000000
6,2059,R1,windturbine,2045,2.34590000000
6,2060,R1,windturbine,2045,2.34590000000
6,2064,R1,windturbine,2045,2.34590000000
6,2065,R1,windturbine,2045,2.34590000000
6,2069,R1,windturbine,2045,2.34590000000
6,2070,R1,windturbine,2045,2.34590000000
6,2074,R1,windturbine,2045,2.34590000000
7,2055,R1,windturbine,2050,2.22320000000
7,2059,R1,windturbine,2050,2.22320000000
7,2060,R1,windturbine,2050,2.22320000000
7,2064,R1,windturbine,2050,2.22320000000
7,2065,R1,windturbine,2050,2.22320000000
7,2069,R1,windturbine,2050,2.22320000000
7,2070,R1,windturbine,2050,2.22320000000
7,2074,R1,windturbine,2050,2.22320000000
7,2075,R1,windturbine,2050,2.22320000000
7,2079,R1,windturbine,2050,2.22320000000
