asset,year,region,technology,installed,capacity
0,2020,R1,gasboiler,2020,10.00000000000
0,2025,R1,gasboiler,2020,12.50000000000
0,2030,R1,gasboiler,2020,7.50000000000
0,2034,R1,gasboiler,2020,7.50000000000
1,2030,R1,gasboiler,2025,5.50000000000
1,2034,R1,gasboiler,2025,5.50000000000
1,2035,R1,gasboiler,2025,5.50000000000
1,2039,R1,gasboiler,2025,5.50000000000
2,2035,R1,gasboiler,2030,12.50000000000
2,2039,R1,gasboiler,2030,12.50000000000
2,2040,R1,gasboiler,2030,12.50000000000
2,2044,R1,gasboiler,2030,12.50000000000
3,2040,R1,gasboiler,2035,8.50000000000
3,2044,R1,gasboiler,2035,8.50000000000
3,2045,R1,gasboiler,2035,8.50000000000
3,2049,R1,gasboiler,2035,8.50000000000
4,2045,R1,gasboiler,2040,15.50000000000
4,2049,R1,gasboiler,2040,15.50000000000
4,2050,R1,gasboiler,2040,15.50000000000
4,2054,R1,gasboiler,2040,15.50000000000
5,2050,R1,gasboiler,2045,11.50000000000
5,2054,R1,gasboiler,2045,11.50000000000
5,2055,R1,gasboiler,2045,11.50000000000
5,2059,R1,gasboiler,2045,11.50000000000
6,2055,R1,gasboiler,2050,15.50000000000
6,2059,R1,gasboiler,2050,15.50000000000
6,2060,R1,gasboiler,2050,15.50000000000
6,2064,R1,gasboiler,2050,15.50000000000
7,2025,R1,heatpump,2020,11.50000000000
7,2030,R1,heatpump,2020,11.50000000000
7,2034,R1,heatpump,2020,11.50000000000
8,2030,R1,heatpump,2025,5.50000000000
8,2034,R1,heatpump,2025,5.50000000000
8,2035,R1,heatpump,2025,5.50000000000
8,2039,R1,heatpump,2025,5.50000000000
9,2035,R1,heatpump,2030,12.50000000000
9,2039,R1,heatpump,2030,12.50000000000
9,2040,R1,heatpump,2030,12.50000000000
9,2044,R1,heatpump,2030,12.50000000000
10,2040,R1,heatpump,2035,8.50000000000
10,2044,R1,heatpump,2035,8.50000000000
10,2045,R1,heatpump,2035,8.50000000000
10,2049,R1,heatpump,2035,8.50000000000
11,2045,R1,heatpump,2040,15.50000000000
11,2049,R1,heatpump,2040,15.50000000000
11,2050,R1,heatpump,2040,15.50000000000
11,2054,R1,heatpump,2040,15.50000000000
12,2050,R1,heatpump,2045,11.50000000000
12,2054,R1,heatpump,2045,11.50000000000
12,2055,R1,heatpump,2045,11.50000000000
12,2059,R1,heatpump,2045,11.50000000000
13,2055,R1,heatpump,2050,15.50000000000
13,2059,R1,heatpump,2050,15.50000000000
13,2060,R1,heatpump,2050,15.50000000000
13,2064,R1,heatpump,2050,15.50000000000
