,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2030,0.60080000000
1,gas,R1,gassupply1,2030,0.29980000000
2,gas,R1,gassupply1,2035,0.29980000000
3,gas,R1,gassupply1,2035,0.65650000000
4,CO2f,R1,gassupply1,2030,0.91990000000
5,CO2f,R1,gassupply1,2030,0.45910000000
6,CO2f,R1,gassupply1,2035,0.45910000000
7,CO2f,R1,gassupply1,2035,1.00510000000
8,gas,R1,gassupply1,2030,0.90130000000
9,gas,R1,gassupply1,2030,0.44980000000
10,gas,R1,gassupply1,2035,0.44980000000
11,gas,R1,gassupply1,2035,0.98480000000
12,CO2f,R1,gassupply1,2030,1.37980000000
13,CO2f,R1,gassupply1,2030,0.68860000000
14,CO2f,R1,gassupply1,2035,0.68860000000
15,CO2f,R1,gassupply1,2035,1.50770000000
16,gas,R1,gassupply1,2030,0.60080000000
17,gas,R1,gassupply1,2030,0.29980000000
18,gas,R1,gassupply1,2035,0.29980000000
19,gas,R1,gassupply1,2035,0.65650000000
20,CO2f,R1,gassupply1,2030,0.91990000000
21,CO2f,R1,gassupply1,2030,0.45910000000
22,CO2f,R1,gassupply1,2035,0.45910000000
23,CO2f,R1,gassupply1,2035,1.00510000000
24,gas,R1,gassupply1,2030,0.90130000000
25,gas,R1,gassupply1,2030,0.44980000000
26,gas,R1,gassupply1,2035,0.44980000000
27,gas,R1,gassupply1,2035,0.98480000000
28,CO2f,R1,gassupply1,2030,1.37980000000
29,CO2f,R1,gassupply1,2030,0.68860000000
30,CO2f,R1,gassupply1,2035,0.68860000000
31,CO2f,R1,gassupply1,2035,1.50770000000
32,gas,R1,gassupply1,2030,1.80250000000
33,gas,R1,gassupply1,2030,0.89950000000
34,gas,R1,gassupply1,2035,0.89950000000
35,gas,R1,gassupply1,2035,1.96950000000
36,CO2f,R1,gassupply1,2030,2.75970000000
37,CO2f,R1,gassupply1,2030,1.37720000000
38,CO2f,R1,gassupply1,2035,1.37720000000
39,CO2f,R1,gassupply1,2035,3.01540000000
40,gas,R1,gassupply1,2030,1.20170000000
41,gas,R1,gassupply1,2030,0.59970000000
42,gas,R1,gassupply1,2035,0.59970000000
43,gas,R1,gassupply1,2035,1.31300000000
44,CO2f,R1,gassupply1,2030,1.83980000000
45,CO2f,R1,gassupply1,2030,0.91810000000
46,CO2f,R1,gassupply1,2035,0.91810000000
47,CO2f,R1,gassupply1,2035,2.01020000000
