asset,year,region,technology,installed,capacity
0,2050,R1,gasboiler,2040,3604.24100000000
0,2054,R1,gasboiler,2040,3604.24100000000
2,2055,R1,gasboiler,2050,3758.74010000000
2,2059,R1,gasboiler,2050,3758.74010000000
2,2060,R1,gasboiler,2050,3758.74010000000
2,2064,R1,gasboiler,2050,3758.74010000000
3,2050,R1,heatpump,2040,5154.49900000000
3,2054,R1,heatpump,2040,5154.49900000000
4,2050,R1,heatpump,2045,724.38570000000
4,2054,R1,heatpump,2045,724.38570000000
4,2055,R1,heatpump,2045,724.38570000000
4,2059,R1,heatpump,2045,724.38570000000
5,2055,R1,heatpump,2050,5061.38440000000
5,2059,R1,heatpump,2050,5000.00000000000
5,2060,R1,heatpump,2050,5000.00000000000
5,2064,R1,heatpump,2050,5061.38440000000
