asset,year,region,technology,installed,capacity
4,2028,R1,windturbine,2020,63.50000000000
4,2029,R1,windturbine,2020,63.50000000000
4,2030,R1,windturbine,2020,63.50000000000
4,2031,R1,windturbine,2020,63.50000000000
4,2033,R1,windturbine,2020,63.50000000000
4,2035,R1,windturbine,2020,63.50000000000
4,2040,R1,windturbine,2020,63.50000000000
4,2045,R1,windturbine,2020,63.50000000000
4,2046,R1,windturbine,2020,63.50000000000
5,2028,R1,windturbine,2022,0.32820000000
5,2029,R1,windturbine,2022,0.32820000000
5,2030,R1,windturbine,2022,0.32820000000
5,2031,R1,windturbine,2022,0.32820000000
5,2033,R1,windturbine,2022,0.32820000000
5,2035,R1,windturbine,2022,0.32820000000
5,2040,R1,windturbine,2022,0.32820000000
5,2045,R1,windturbine,2022,0.32820000000
5,2046,R1,windturbine,2022,0.32820000000
5,2047,R1,windturbine,2022,0.32820000000
5,2048,R1,windturbine,2022,0.32820000000
6,2028,R1,windturbine,2024,27.52480000000
6,2029,R1,windturbine,2024,27.52480000000
6,2030,R1,windturbine,2024,27.52480000000
6,2031,R1,windturbine,2024,27.52480000000
6,2033,R1,windturbine,2024,27.52480000000
6,2035,R1,windturbine,2024,27.52480000000
6,2040,R1,windturbine,2024,27.52480000000
6,2045,R1,windturbine,2024,27.52480000000
6,2046,R1,windturbine,2024,27.52480000000
6,2047,R1,windturbine,2024,27.52480000000
6,2048,R1,windturbine,2024,27.52480000000
6,2049,R1,windturbine,2024,27.52480000000
6,2050,R1,windturbine,2024,27.52480000000
7,2030,R1,windturbine,2028,85.29230000000
7,2054,R1,windturbine,2028,85.29230000000
12,2028,R2,windturbine,2020,63.50000000000
12,2029,R2,windturbine,2020,63.50000000000
12,2030,R2,windturbine,2020,63.50000000000
12,2031,R2,windturbine,2020,63.50000000000
12,2033,R2,windturbine,2020,63.50000000000
12,2035,R2,windturbine,2020,63.50000000000
12,2040,R2,windturbine,2020,63.50000000000
12,2045,R2,windturbine,2020,63.50000000000
12,2046,R2,windturbine,2020,63.50000000000
13,2028,R2,windturbine,2022,0.56920000000
13,2029,R2,windturbine,2022,0.56920000000
13,2030,R2,windturbine,2022,0.56920000000
13,2031,R2,windturbine,2022,0.56920000000
13,2033,R2,windturbine,2022,0.56920000000
13,2035,R2,windturbine,2022,0.56920000000
13,2040,R2,windturbine,2022,0.56920000000
13,2045,R2,windturbine,2022,0.56920000000
13,2046,R2,windturbine,2022,0.56920000000
13,2047,R2,windturbine,2022,0.56920000000
13,2048,R2,windturbine,2022,0.56920000000
14,2028,R2,windturbine,2024,27.89450000000
14,2029,R2,windturbine,2024,27.89450000000
14,2030,R2,windturbine,2024,27.89450000000
14,2031,R2,windturbine,2024,27.89450000000
14,2033,R2,windturbine,2024,27.89450000000
14,2035,R2,windturbine,2024,27.89450000000
14,2040,R2,windturbine,2024,27.89450000000
14,2045,R2,windturbine,2024,27.89450000000
14,2046,R2,windturbine,2024,27.89450000000
14,2047,R2,windturbine,2024,27.89450000000
14,2048,R2,windturbine,2024,27.89450000000
14,2049,R2,windturbine,2024,27.89450000000
14,2050,R2,windturbine,2024,27.89450000000
15,2030,R2,windturbine,2028,86.75400000000
15,2054,R2,windturbine,2028,86.75400000000
