asset,year,region,technology,installed,capacity
0,2030,R1,gassupply1,2020,15.00000000000
1,2030,R1,gassupply1,2025,8.35880000000
1,2035,R1,gassupply1,2025,8.35880000000
1,2040,R1,gassupply1,2025,8.35880000000
1,2045,R1,gassupply1,2025,8.35880000000
1,2050,R1,gassupply1,2025,8.35880000000
1,2064,R1,gassupply1,2025,8.35880000000
2,2035,R1,gassupply1,2030,15.00000000000
2,2040,R1,gassupply1,2030,15.00000000000
2,2045,R1,gassupply1,2030,15.00000000000
2,2050,R1,gassupply1,2030,15.00000000000
2,2064,R1,gassupply1,2030,15.00000000000
2,2065,R1,gassupply1,2030,15.00000000000
2,2069,R1,gassupply1,2030,15.00000000000
3,2030,R2,gassupply1,2020,15.00000000000
4,2030,R2,gassupply1,2025,4.95200000000
4,2035,R2,gassupply1,2025,4.95200000000
4,2040,R2,gassupply1,2025,4.95200000000
4,2045,R2,gassupply1,2025,4.95200000000
4,2050,R2,gassupply1,2025,4.95200000000
4,2064,R2,gassupply1,2025,4.95200000000
5,2035,R2,gassupply1,2030,15.00000000000
5,2040,R2,gassupply1,2030,15.00000000000
5,2045,R2,gassupply1,2030,15.00000000000
5,2050,R2,gassupply1,2030,15.00000000000
5,2064,R2,gassupply1,2030,15.00000000000
5,2065,R2,gassupply1,2030,15.00000000000
5,2069,R2,gassupply1,2030,15.00000000000
