,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2030,0.29280000000
1,heat,R1,gasboiler,2030,0.59780000000
2,heat,R1,heatpump,2030,0.12550000000
3,heat,R1,heatpump,2030,0.15050000000
4,heat,R1,gasboiler,2035,0.59780000000
5,heat,R1,heatpump,2035,0.15050000000
6,heat,R1,heatpump,2035,0.50170000000
7,CO2f,R1,gasboiler,2030,18.94920000000
8,CO2f,R1,gasboiler,2030,38.68580000000
9,CO2f,R1,gasboiler,2035,38.68580000000
10,heat,R1,gasboiler,2030,0.43930000000
11,heat,R1,gasboiler,2030,0.89670000000
12,heat,R1,heatpump,2030,0.18820000000
13,heat,R1,heatpump,2030,0.22580000000
14,heat,R1,gasboiler,2035,0.89670000000
15,heat,R1,heatpump,2035,0.22580000000
16,heat,R1,heatpump,2035,0.75250000000
17,CO2f,R1,gasboiler,2030,28.42390000000
18,CO2f,R1,gasboiler,2030,58.02870000000
19,CO2f,R1,gasboiler,2035,58.02870000000
20,heat,R1,gasboiler,2030,0.29280000000
21,heat,R1,gasboiler,2030,0.59780000000
22,heat,R1,heatpump,2030,0.12550000000
23,heat,R1,heatpump,2030,0.15050000000
24,heat,R1,gasboiler,2035,0.59780000000
25,heat,R1,heatpump,2035,0.15050000000
26,heat,R1,heatpump,2035,0.50170000000
27,CO2f,R1,gasboiler,2030,18.94920000000
28,CO2f,R1,gasboiler,2030,38.68580000000
29,CO2f,R1,gasboiler,2035,38.68580000000
30,heat,R1,gasboiler,2030,0.43930000000
31,heat,R1,gasboiler,2030,0.89670000000
32,heat,R1,heatpump,2030,0.18820000000
33,heat,R1,heatpump,2030,0.22580000000
34,heat,R1,gasboiler,2035,0.89670000000
35,heat,R1,heatpump,2035,0.22580000000
36,heat,R1,heatpump,2035,0.75250000000
37,CO2f,R1,gasboiler,2030,28.42390000000
38,CO2f,R1,gasboiler,2030,58.02870000000
39,CO2f,R1,gasboiler,2035,58.02870000000
40,heat,R1,gasboiler,2030,0.87850000000
41,heat,R1,gasboiler,2030,1.79350000000
42,heat,R1,heatpump,2030,0.37650000000
43,heat,R1,heatpump,2030,0.45150000000
44,heat,R1,gasboiler,2035,1.79350000000
45,heat,R1,heatpump,2035,0.45150000000
46,heat,R1,heatpump,2035,1.50500000000
47,CO2f,R1,gasboiler,2030,56.84770000000
48,CO2f,R1,gasboiler,2030,116.05740000000
49,CO2f,R1,gasboiler,2035,116.05740000000
50,heat,R1,gasboiler,2030,0.58570000000
51,heat,R1,gasboiler,2030,1.19570000000
52,heat,R1,heatpump,2030,0.25100000000
53,heat,R1,heatpump,2030,0.30100000000
54,heat,R1,gasboiler,2035,1.19570000000
55,heat,R1,heatpump,2035,0.30100000000
56,heat,R1,heatpump,2035,1.00330000000
57,CO2f,R1,gasboiler,2030,37.89850000000
58,CO2f,R1,gasboiler,2030,77.37160000000
59,CO2f,R1,gasboiler,2035,77.37160000000
