,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2025,0.95780000000
1,heat,R1,heatpump,2025,0.12550000000
2,heat,R1,gasboiler,2030,0.29280000000
3,heat,R1,gasboiler,2030,0.59780000000
4,heat,R1,heatpump,2030,0.12550000000
5,heat,R1,heatpump,2030,0.15050000000
6,CO2f,R1,gasboiler,2025,61.98140000000
7,CO2f,R1,gasboiler,2030,18.94920000000
8,CO2f,R1,gasboiler,2030,38.68580000000
9,heat,R1,gasboiler,2025,1.43670000000
10,heat,R1,heatpump,2025,0.18830000000
11,heat,R1,gasboiler,2030,0.43930000000
12,heat,R1,gasboiler,2030,0.89670000000
13,heat,R1,heatpump,2030,0.18820000000
14,heat,R1,heatpump,2030,0.22580000000
15,CO2f,R1,gasboiler,2025,92.97210000000
16,CO2f,R1,gasboiler,2030,28.42390000000
17,CO2f,R1,gasboiler,2030,58.02870000000
18,heat,R1,gasboiler,2025,0.95780000000
19,heat,R1,heatpump,2025,0.12550000000
20,heat,R1,gasboiler,2030,0.29280000000
21,heat,R1,gasboiler,2030,0.59780000000
22,heat,R1,heatpump,2030,0.12550000000
23,heat,R1,heatpump,2030,0.15050000000
24,CO2f,R1,gasboiler,2025,61.98140000000
25,CO2f,R1,gasboiler,2030,18.94920000000
26,CO2f,R1,gasboiler,2030,38.68580000000
27,heat,R1,gasboiler,2025,1.43670000000
28,heat,R1,heatpump,2025,0.18830000000
29,heat,R1,gasboiler,2030,0.43930000000
30,heat,R1,gasboiler,2030,0.89670000000
31,heat,R1,heatpump,2030,0.18820000000
32,heat,R1,heatpump,2030,0.22580000000
33,CO2f,R1,gasboiler,2025,92.97210000000
34,CO2f,R1,gasboiler,2030,28.42390000000
35,CO2f,R1,gasboiler,2030,58.02870000000
36,heat,R1,gasboiler,2025,2.87350000000
37,heat,R1,heatpump,2025,0.37650000000
38,heat,R1,gasboiler,2030,0.87850000000
39,heat,R1,gasboiler,2030,1.79350000000
40,heat,R1,heatpump,2030,0.37650000000
41,heat,R1,heatpump,2030,0.45150000000
42,CO2f,R1,gasboiler,2025,185.94420000000
43,CO2f,R1,gasboiler,2030,56.84770000000
44,CO2f,R1,gasboiler,2030,116.05740000000
45,heat,R1,gasboiler,2025,1.91570000000
46,heat,R1,heatpump,2025,0.25100000000
47,heat,R1,gasboiler,2030,0.58570000000
48,heat,R1,gasboiler,2030,1.19570000000
49,heat,R1,heatpump,2030,0.25100000000
50,heat,R1,heatpump,2030,0.30100000000
51,CO2f,R1,gasboiler,2025,123.96280000000
52,CO2f,R1,gasboiler,2030,37.89850000000
53,CO2f,R1,gasboiler,2030,77.37160000000
