timeslice,commodity,region,year,asset,month,day,hour,technology,installed,supply
5,heat,R2,2024,5,all-year,all-week,evening,heatpump,2022,0.09530000000
5,heat,R2,2024,7,all-year,all-week,evening,heatpump,2020,0.60140000000
5,heat,R2,2024,8,all-year,all-week,evening,heatpump,2022,0.09530000000
5,heat,R2,2026,1,all-year,all-week,evening,gasboiler,2024,0.09690000000
5,heat,R2,2026,3,all-year,all-week,evening,gasboiler,2024,0.09690000000
5,heat,R2,2026,4,all-year,all-week,evening,heatpump,2020,0.60140000000
5,heat,R2,2026,5,all-year,all-week,evening,heatpump,2022,0.09530000000
5,heat,R2,2026,6,all-year,all-week,evening,heatpump,2024,0.20670000000
5,heat,R2,2026,7,all-year,all-week,evening,heatpump,2020,0.60140000000
5,heat,R2,2026,8,all-year,all-week,evening,heatpump,2022,0.09530000000
5,heat,R2,2026,9,all-year,all-week,evening,heatpump,2024,0.20670000000
5,CO2f,R1,2024,0,all-year,all-week,evening,gasboiler,2020,13.48440000000
5,CO2f,R1,2024,2,all-year,all-week,evening,gasboiler,2020,13.48440000000
5,CO2f,R1,2026,1,all-year,all-week,evening,gasboiler,2024,6.27150000000
5,CO2f,R1,2026,3,all-year,all-week,evening,gasboiler,2024,6.27150000000
5,CO2f,R2,2024,0,all-year,all-week,evening,gasboiler,2020,13.48440000000
5,CO2f,R2,2024,2,all-year,all-week,evening,gasboiler,2020,13.48440000000
5,CO2f,R2,2026,1,all-year,all-week,evening,gasboiler,2024,6.27150000000
5,CO2f,R2,2026,3,all-year,all-week,evening,gasboiler,2024,6.27150000000
6,heat,R1,2024,0,all-year,all-week,early-morning,gasboiler,2020,0.20840000000
6,heat,R1,2024,2,all-year,all-week,early-morning,gasboiler,2020,0.20840000000
6,heat,R1,2024,4,all-year,all-week,early-morning,heatpump,2020,0.60140000000
6,heat,R1,2024,5,all-year,all-week,early-morning,heatpump,2022,0.09530000000
6,heat,R1,2024,7,all-year,all-week,early-morning,heatpump,2020,0.60140000000
6,heat,R1,2024,8,all-year,all-week,early-morning,heatpump,2022,0.09530000000
6,heat,R1,2026,1,all-year,all-week,early-morning,gasboiler,2024,0.09690000000
6,heat,R1,2026,3,all-year,all-week,early-morning,gasboiler,2024,0.09690000000
6,heat,R1,2026,4,all-year,all-week,early-morning,heatpump,2020,0.60140000000
6,heat,R1,2026,5,all-year,all-week,early-morning,heatpump,2022,0.09530000000
6,heat,R1,2026,6,all-year,all-week,early-morning,heatpump,2024,0.20670000000
6,heat,R1,2026,7,all-year,all-week,early-morning,heatpump,2020,0.60140000000
6,heat,R1,2026,8,all-year,all-week,early-morning,heatpump,2022,0.09530000000
6,heat,R1,2026,9,all-year,all-week,early-morning,heatpump,2024,0.20670000000
6,heat,R2,2024,0,all-year,all-week,early-morning,gasboiler,2020,0.20840000000
6,heat,R2,2024,2,all-year,all-week,early-morning,gasboiler,2020,0.20840000000
6,heat,R2,2024,4,all-year,all-week,early-morning,heatpump,2020,0.60140000000
6,heat,R2,2024,5,all-year,all-week,early-morning,heatpump,2022,0.09530000000
6,heat,R2,2024,7,all-year,all-week,early-morning,heatpump,2020,0.60140000000
6,heat,R2,2024,8,all-year,all-week,early-morning,heatpump,2022,0.09530000000
6,heat,R2,2026,1,all-year,all-week,early-morning,gasboiler,2024,0.09690000000
6,heat,R2,2026,3,all-year,all-week,early-morning,gasboiler,2024,0.09690000000
6,heat,R2,2026,4,all-year,all-week,early-morning,heatpump,2020,0.60140000000
6,heat,R2,2026,5,all-year,all-week,early-morning,heatpump,2022,0.09530000000
6,heat,R2,2026,6,all-year,all-week,early-morning,heatpump,2024,0.20670000000
6,heat,R2,2026,7,all-year,all-week,early-morning,heatpump,2020,0.60140000000
6,heat,R2,2026,8,all-year,all-week,early-morning,heatpump,2022,0.09530000000
6,heat,R2,2026,9,all-year,all-week,early-morning,heatpump,2024,0.20670000000
6,CO2f,R1,2024,0,all-year,all-week,early-morning,gasboiler,2020,13.48440000000
6,CO2f,R1,2024,2,all-year,all-week,early-morning,gasboiler,2020,13.48440000000
6,CO2f,R1,2026,1,all-year,all-week,early-morning,gasboiler,2024,6.27150000000
6,CO2f,R1,2026,3,all-year,all-week,early-morning,gasboiler,2024,6.27150000000
6,CO2f,R2,2024,0,all-year,all-week,early-morning,gasboiler,2020,13.48440000000
6,CO2f,R2,2024,2,all-year,all-week,early-morning,gasboiler,2020,13.48440000000
6,CO2f,R2,2026,1,all-year,all-week,early-morning,gasboiler,2024,6.27150000000
6,CO2f,R2,2026,3,all-year,all-week,early-morning,gasboiler,2024,6.27150000000
7,heat,R1,2024,0,all-year,all-week,late-afternoon,gasboiler,2020,0.20840000000
7,heat,R1,2024,2,all-year,all-week,late-afternoon,gasboiler,2020,0.20840000000
7,heat,R1,2024,4,all-year,all-week,late-afternoon,heatpump,2020,0.60140000000
7,heat,R1,2024,5,all-year,all-week,late-afternoon,heatpump,2022,0.09530000000
7,heat,R1,2024,7,all-year,all-week,late-afternoon,heatpump,2020,0.60140000000
7,heat,R1,2024,8,all-year,all-week,late-afternoon,heatpump,2022,0.09530000000
7,heat,R1,2026,1,all-year,all-week,late-afternoon,gasboiler,2024,0.09690000000
7,heat,R1,2026,3,all-year,all-week,late-afternoon,gasboiler,2024,0.09690000000
7,heat,R1,2026,4,all-year,all-week,late-afternoon,heatpump,2020,0.60140000000
7,heat,R1,2026,5,all-year,all-week,late-afternoon,heatpump,2022,0.09530000000
7,heat,R1,2026,6,all-year,all-week,late-afternoon,heatpump,2024,0.20670000000
7,heat,R1,2026,7,all-year,all-week,late-afternoon,heatpump,2020,0.60140000000
7,heat,R1,2026,8,all-year,all-week,late-afternoon,heatpump,2022,0.09530000000
7,heat,R1,2026,9,all-year,all-week,late-afternoon,heatpump,2024,0.20670000000
7,heat,R2,2024,0,all-year,all-week,late-afternoon,gasboiler,2020,0.20840000000
7,heat,R2,2024,2,all-year,all-week,late-afternoon,gasboiler,2020,0.20840000000
7,heat,R2,2024,4,all-year,all-week,late-afternoon,heatpump,2020,0.60140000000
7,heat,R2,2024,5,all-year,all-week,late-afternoon,heatpump,2022,0.09530000000
7,heat,R2,2024,7,all-year,all-week,late-afternoon,heatpump,2020,0.60140000000
7,heat,R2,2024,8,all-year,all-week,late-afternoon,heatpump,2022,0.09530000000
7,heat,R2,2026,1,all-year,all-week,late-afternoon,gasboiler,2024,0.09690000000
7,heat,R2,2026,3,all-year,all-week,late-afternoon,gasboiler,2024,0.09690000000
7,heat,R2,2026,4,all-year,all-week,late-afternoon,heatpump,2020,0.60140000000
7,heat,R2,2026,5,all-year,all-week,late-afternoon,heatpump,2022,0.09530000000
7,heat,R2,2026,6,all-year,all-week,late-afternoon,heatpump,2024,0.20670000000
7,heat,R2,2026,7,all-year,all-week,late-afternoon,heatpump,2020,0.60140000000
7,heat,R2,2026,8,all-year,all-week,late-afternoon,heatpump,2022,0.09530000000
7,heat,R2,2026,9,all-year,all-week,late-afternoon,heatpump,2024,0.20670000000
7,CO2f,R1,2024,0,all-year,all-week,late-afternoon,gasboiler,2020,13.48440000000
7,CO2f,R1,2024,2,all-year,all-week,late-afternoon,gasboiler,2020,13.48440000000
7,CO2f,R1,2026,1,all-year,all-week,late-afternoon,gasboiler,2024,6.27150000000
7,CO2f,R1,2026,3,all-year,all-week,late-afternoon,gasboiler,2024,6.27150000000
7,CO2f,R2,2024,0,all-year,all-week,late-afternoon,gasboiler,2020,13.48440000000
7,CO2f,R2,2024,2,all-year,all-week,late-afternoon,gasboiler,2020,13.48440000000
7,CO2f,R2,2026,1,all-year,all-week,late-afternoon,gasboiler,2024,6.27150000000
7,CO2f,R2,2026,3,all-year,all-week,late-afternoon,gasboiler,2024,6.27150000000
