,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2020,1.16000000000
1,gas,R1,gassupply1,2025,0.54000000000
2,gas,R1,gassupply2,2025,0.03710000000
3,CO2f,R1,gassupply1,2020,1.77600000000
4,CO2f,R1,gassupply1,2025,0.82670000000
5,CO2f,R1,gassupply2,2025,0.34080000000
6,gas,R1,gassupply1,2020,1.74000000000
7,gas,R1,gassupply1,2025,0.81000000000
8,gas,R1,gassupply2,2025,0.05570000000
9,CO2f,R1,gassupply1,2020,2.66390000000
10,CO2f,R1,gassupply1,2025,1.24010000000
11,CO2f,R1,gassupply2,2025,0.51130000000
12,gas,R1,gassupply1,2020,1.16000000000
13,gas,R1,gassupply1,2025,0.54000000000
14,gas,R1,gassupply2,2025,0.03710000000
15,CO2f,R1,gassupply1,2020,1.77600000000
16,CO2f,R1,gassupply1,2025,0.82670000000
17,CO2f,R1,gassupply2,2025,0.34080000000
18,gas,R1,gassupply1,2020,1.74000000000
19,gas,R1,gassupply1,2025,0.81000000000
20,gas,R1,gassupply2,2025,0.05570000000
21,CO2f,R1,gassupply1,2020,2.66390000000
22,CO2f,R1,gassupply1,2025,1.24010000000
23,CO2f,R1,gassupply2,2025,0.51130000000
24,gas,R1,gassupply1,2020,3.48000000000
25,gas,R1,gassupply1,2025,1.62000000000
26,gas,R1,gassupply2,2025,0.11140000000
27,CO2f,R1,gassupply1,2020,5.32790000000
28,CO2f,R1,gassupply1,2025,2.48020000000
29,CO2f,R1,gassupply2,2025,1.02250000000
30,gas,R1,gassupply1,2020,2.32000000000
31,gas,R1,gassupply1,2025,1.08000000000
32,gas,R1,gassupply2,2025,0.07430000000
33,CO2f,R1,gassupply1,2020,3.55190000000
34,CO2f,R1,gassupply1,2025,1.65350000000
35,CO2f,R1,gassupply2,2025,0.68170000000
