,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2030,0.09000000000
1,gas,R1,gassupply1,2030,0.05320000000
2,gas,R1,gassupply2,2030,0.03710000000
3,gas,R1,gassupply1,2035,0.05320000000
4,gas,R1,gassupply1,2035,0.01690000000
5,gas,R1,gassupply2,2035,0.00370000000
6,gas,R1,gassupply3,2035,0.06000000000
7,CO2f,R1,gassupply1,2030,0.13780000000
8,CO2f,R1,gassupply1,2030,0.08140000000
9,CO2f,R1,gassupply2,2030,0.34080000000
10,CO2f,R1,gassupply1,2035,0.08140000000
11,CO2f,R1,gassupply1,2035,0.02590000000
12,CO2f,R1,gassupply2,2035,0.03410000000
13,CO2f,R1,gassupply3,2035,1.00940000000
14,gas,R1,gassupply1,2030,0.13500000000
15,gas,R1,gassupply1,2030,0.07970000000
16,gas,R1,gassupply2,2030,0.05570000000
17,gas,R1,gassupply1,2035,0.07970000000
18,gas,R1,gassupply1,2035,0.02530000000
19,gas,R1,gassupply2,2035,0.00560000000
20,gas,R1,gassupply3,2035,0.09000000000
21,CO2f,R1,gassupply1,2030,0.20670000000
22,CO2f,R1,gassupply1,2030,0.12210000000
23,CO2f,R1,gassupply2,2030,0.51130000000
24,CO2f,R1,gassupply1,2035,0.12210000000
25,CO2f,R1,gassupply1,2035,0.03880000000
26,CO2f,R1,gassupply2,2035,0.05110000000
27,CO2f,R1,gassupply3,2035,1.51400000000
28,gas,R1,gassupply1,2030,0.09000000000
29,gas,R1,gassupply1,2030,0.05320000000
30,gas,R1,gassupply2,2030,0.03710000000
31,gas,R1,gassupply1,2035,0.05320000000
32,gas,R1,gassupply1,2035,0.01690000000
33,gas,R1,gassupply2,2035,0.00370000000
34,gas,R1,gassupply3,2035,0.06000000000
35,CO2f,R1,gassupply1,2030,0.13780000000
36,CO2f,R1,gassupply1,2030,0.08140000000
37,CO2f,R1,gassupply2,2030,0.34080000000
38,CO2f,R1,gassupply1,2035,0.08140000000
39,CO2f,R1,gassupply1,2035,0.02590000000
40,CO2f,R1,gassupply2,2035,0.03410000000
41,CO2f,R1,gassupply3,2035,1.00940000000
42,gas,R1,gassupply1,2030,0.13500000000
43,gas,R1,gassupply1,2030,0.07970000000
44,gas,R1,gassupply2,2030,0.05570000000
45,gas,R1,gassupply1,2035,0.07970000000
46,gas,R1,gassupply1,2035,0.02530000000
47,gas,R1,gassupply2,2035,0.00560000000
48,gas,R1,gassupply3,2035,0.09000000000
49,CO2f,R1,gassupply1,2030,0.20670000000
50,CO2f,R1,gassupply1,2030,0.12210000000
51,CO2f,R1,gassupply2,2030,0.51130000000
52,CO2f,R1,gassupply1,2035,0.12210000000
53,CO2f,R1,gassupply1,2035,0.03880000000
54,CO2f,R1,gassupply2,2035,0.05110000000
55,CO2f,R1,gassupply3,2035,1.51400000000
56,gas,R1,gassupply1,2030,0.27000000000
57,gas,R1,gassupply1,2030,0.15950000000
58,gas,R1,gassupply2,2030,0.11140000000
59,gas,R1,gassupply1,2035,0.15950000000
60,gas,R1,gassupply1,2035,0.05070000000
61,gas,R1,gassupply2,2035,0.01110000000
62,gas,R1,gassupply3,2035,0.17990000000
63,CO2f,R1,gassupply1,2030,0.41340000000
64,CO2f,R1,gassupply1,2030,0.24410000000
65,CO2f,R1,gassupply2,2030,1.02250000000
66,CO2f,R1,gassupply1,2035,0.24410000000
67,CO2f,R1,gassupply1,2035,0.07760000000
68,CO2f,R1,gassupply2,2035,0.10230000000
69,CO2f,R1,gassupply3,2035,3.02810000000
70,gas,R1,gassupply1,2030,0.18000000000
71,gas,R1,gassupply1,2030,0.10630000000
72,gas,R1,gassupply2,2030,0.07430000000
73,gas,R1,gassupply1,2035,0.10630000000
74,gas,R1,gassupply1,2035,0.03380000000
75,gas,R1,gassupply2,2035,0.00740000000
76,gas,R1,gassupply3,2035,0.11990000000
77,CO2f,R1,gassupply1,2030,0.27560000000
78,CO2f,R1,gassupply1,2030,0.16270000000
79,CO2f,R1,gassupply2,2030,0.68170000000
80,CO2f,R1,gassupply1,2035,0.16270000000
81,CO2f,R1,gassupply1,2035,0.05170000000
82,CO2f,R1,gassupply2,2035,0.06820000000
83,CO2f,R1,gassupply3,2035,2.01870000000
