,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2060,0.00020000000
1,gas,R1,gassupply3,2060,0.00030000000
2,gas,R1,gassupply1,2060,0.00020000000
3,gas,R1,gassupply1,2065,0.00020000000
4,CO2f,R1,gassupply1,2060,0.00030000000
5,CO2f,R1,gassupply2,2060,0.00020000000
6,CO2f,R1,gassupply3,2060,0.00470000000
7,CO2f,R1,gassupply1,2060,0.00030000000
8,CO2f,R1,gassupply3,2060,0.00060000000
9,CO2f,R1,gassupply1,2065,0.00030000000
10,CO2f,R1,gassupply3,2065,0.00060000000
11,CO2f,R1,gassupply3,2065,0.00030000000
12,gas,R1,gassupply1,2060,0.00030000000
13,gas,R1,gassupply3,2060,0.00040000000
14,gas,R1,gassupply1,2060,0.00030000000
15,gas,R1,gassupply3,2060,0.00010000000
16,gas,R1,gassupply1,2065,0.00030000000
17,gas,R1,gassupply3,2065,0.00010000000
18,CO2f,R1,gassupply1,2060,0.00040000000
19,CO2f,R1,gassupply2,2060,0.00020000000
20,CO2f,R1,gassupply3,2060,0.00710000000
21,CO2f,R1,gassupply1,2060,0.00040000000
22,CO2f,R1,gassupply3,2060,0.00090000000
23,CO2f,R1,gassupply1,2065,0.00040000000
24,CO2f,R1,gassupply3,2065,0.00090000000
25,CO2f,R1,gassupply3,2065,0.00050000000
26,gas,R1,gassupply1,2060,0.00020000000
27,gas,R1,gassupply3,2060,0.00030000000
28,gas,R1,gassupply1,2060,0.00020000000
29,gas,R1,gassupply1,2065,0.00020000000
30,CO2f,R1,gassupply1,2060,0.00030000000
31,CO2f,R1,gassupply2,2060,0.00020000000
32,CO2f,R1,gassupply3,2060,0.00470000000
33,CO2f,R1,gassupply1,2060,0.00030000000
34,CO2f,R1,gassupply3,2060,0.00060000000
35,CO2f,R1,gassupply1,2065,0.00030000000
36,CO2f,R1,gassupply3,2065,0.00060000000
37,CO2f,R1,gassupply3,2065,0.00030000000
38,gas,R1,gassupply1,2060,0.00030000000
39,gas,R1,gassupply3,2060,0.00040000000
40,gas,R1,gassupply1,2060,0.00030000000
41,gas,R1,gassupply3,2060,0.00010000000
42,gas,R1,gassupply1,2065,0.00030000000
43,gas,R1,gassupply3,2065,0.00010000000
44,CO2f,R1,gassupply1,2060,0.00040000000
45,CO2f,R1,gassupply2,2060,0.00020000000
46,CO2f,R1,gassupply3,2060,0.00710000000
47,CO2f,R1,gassupply1,2060,0.00040000000
48,CO2f,R1,gassupply3,2060,0.00090000000
49,CO2f,R1,gassupply1,2065,0.00040000000
50,CO2f,R1,gassupply3,2065,0.00090000000
51,CO2f,R1,gassupply3,2065,0.00050000000
52,gas,R1,gassupply1,2060,0.00060000000
53,gas,R1,gassupply2,2060,0.00010000000
54,gas,R1,gassupply3,2060,0.00080000000
55,gas,R1,gassupply1,2060,0.00050000000
56,gas,R1,gassupply3,2060,0.00010000000
57,gas,R1,gassupply1,2065,0.00050000000
58,gas,R1,gassupply3,2065,0.00010000000
59,gas,R1,gassupply1,2065,0.00010000000
60,gas,R1,gassupply3,2065,0.00010000000
61,CO2f,R1,gassupply1,2060,0.00090000000
62,CO2f,R1,gassupply2,2060,0.00050000000
63,CO2f,R1,gassupply3,2060,0.01410000000
64,CO2f,R1,gassupply1,2060,0.00080000000
65,CO2f,R1,gassupply2,2060,0.00010000000
66,CO2f,R1,gassupply3,2060,0.00180000000
67,CO2f,R1,gassupply1,2065,0.00080000000
68,CO2f,R1,gassupply2,2065,0.00010000000
69,CO2f,R1,gassupply3,2065,0.00180000000
70,CO2f,R1,gassupply1,2065,0.00010000000
71,CO2f,R1,gassupply3,2065,0.00100000000
72,gas,R1,gassupply1,2060,0.00040000000
73,gas,R1,gassupply3,2060,0.00060000000
74,gas,R1,gassupply1,2060,0.00040000000
75,gas,R1,gassupply3,2060,0.00010000000
76,gas,R1,gassupply1,2065,0.00040000000
77,gas,R1,gassupply3,2065,0.00010000000
78,CO2f,R1,gassupply1,2060,0.00060000000
79,CO2f,R1,gassupply2,2060,0.00030000000
80,CO2f,R1,gassupply3,2060,0.00940000000
81,CO2f,R1,gassupply1,2060,0.00050000000
82,CO2f,R1,gassupply3,2060,0.00120000000
83,CO2f,R1,gassupply1,2065,0.00050000000
84,CO2f,R1,gassupply3,2065,0.00120000000
85,CO2f,R1,gassupply1,2065,0.00010000000
86,CO2f,R1,gassupply3,2065,0.00070000000
