,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2025,0.54000000000
1,gas,R1,gassupply2,2025,0.03710000000
2,gas,R1,gassupply1,2030,0.09000000000
3,gas,R1,gassupply2,2030,0.03710000000
4,gas,R1,gassupply1,2030,0.05320000000
5,CO2f,R1,gassupply1,2025,0.82670000000
6,CO2f,R1,gassupply2,2025,0.34080000000
7,CO2f,R1,gassupply1,2030,0.13780000000
8,CO2f,R1,gassupply2,2030,0.34080000000
9,CO2f,R1,gassupply1,2030,0.08140000000
10,gas,R1,gassupply1,2025,0.81000000000
11,gas,R1,gassupply2,2025,0.05570000000
12,gas,R1,gassupply1,2030,0.13500000000
13,gas,R1,gassupply2,2030,0.05570000000
14,gas,R1,gassupply1,2030,0.07970000000
15,CO2f,R1,gassupply1,2025,1.24010000000
16,CO2f,R1,gassupply2,2025,0.51130000000
17,CO2f,R1,gassupply1,2030,0.20670000000
18,CO2f,R1,gassupply2,2030,0.51130000000
19,CO2f,R1,gassupply1,2030,0.12210000000
20,gas,R1,gassupply1,2025,0.54000000000
21,gas,R1,gassupply2,2025,0.03710000000
22,gas,R1,gassupply1,2030,0.09000000000
23,gas,R1,gassupply2,2030,0.03710000000
24,gas,R1,gassupply1,2030,0.05320000000
25,CO2f,R1,gassupply1,2025,0.82670000000
26,CO2f,R1,gassupply2,2025,0.34080000000
27,CO2f,R1,gassupply1,2030,0.13780000000
28,CO2f,R1,gassupply2,2030,0.34080000000
29,CO2f,R1,gassupply1,2030,0.08140000000
30,gas,R1,gassupply1,2025,0.81000000000
31,gas,R1,gassupply2,2025,0.05570000000
32,gas,R1,gassupply1,2030,0.13500000000
33,gas,R1,gassupply2,2030,0.05570000000
34,gas,R1,gassupply1,2030,0.07970000000
35,CO2f,R1,gassupply1,2025,1.24010000000
36,CO2f,R1,gassupply2,2025,0.51130000000
37,CO2f,R1,gassupply1,2030,0.20670000000
38,CO2f,R1,gassupply2,2030,0.51130000000
39,CO2f,R1,gassupply1,2030,0.12210000000
40,gas,R1,gassupply1,2025,1.62000000000
41,gas,R1,gassupply2,2025,0.11140000000
42,gas,R1,gassupply1,2030,0.27000000000
43,gas,R1,gassupply2,2030,0.11140000000
44,gas,R1,gassupply1,2030,0.15950000000
45,CO2f,R1,gassupply1,2025,2.48020000000
46,CO2f,R1,gassupply2,2025,1.02250000000
47,CO2f,R1,gassupply1,2030,0.41340000000
48,CO2f,R1,gassupply2,2030,1.02250000000
49,CO2f,R1,gassupply1,2030,0.24410000000
50,gas,R1,gassupply1,2025,1.08000000000
51,gas,R1,gassupply2,2025,0.07430000000
52,gas,R1,gassupply1,2030,0.18000000000
53,gas,R1,gassupply2,2030,0.07430000000
54,gas,R1,gassupply1,2030,0.10630000000
55,CO2f,R1,gassupply1,2025,1.65350000000
56,CO2f,R1,gassupply2,2025,0.68170000000
57,CO2f,R1,gassupply1,2030,0.27560000000
58,CO2f,R1,gassupply2,2030,0.68170000000
59,CO2f,R1,gassupply1,2030,0.16270000000
