asset,year,region,technology,installed,capacity
2,2030,R1,windturbine,2020,1.10000000000
2,2035,R1,windturbine,2020,1.10000000000
2,2040,R1,windturbine,2020,1.10000000000
2,2045,R1,windturbine,2020,1.10000000000
2,2049,R1,windturbine,2020,1.10000000000
3,2030,R1,windturbine,2025,1.61000000000
3,2035,R1,windturbine,2025,1.61000000000
3,2040,R1,windturbine,2025,1.61000000000
3,2045,R1,windturbine,2025,1.61000000000
3,2049,R1,windturbine,2025,1.61000000000
3,2050,R1,windturbine,2025,1.61000000000
3,2054,R1,windturbine,2025,1.61000000000
4,2035,R1,windturbine,2030,1.74170000000
4,2040,R1,windturbine,2030,1.34170000000
4,2045,R1,windturbine,2030,1.34170000000
4,2049,R1,windturbine,2030,1.34170000000
4,2050,R1,windturbine,2030,1.34170000000
4,2054,R1,windturbine,2030,1.34170000000
4,2055,R1,windturbine,2030,1.34170000000
4,2059,R1,windturbine,2030,1.74170000000
