asset,year,region,technology,installed,capacity
0,2035,USA,gasboiler,2035,0.00000000000
0,2039,USA,gasboiler,2035,0.00000000000
0,2040,USA,gasboiler,2035,0.00000000000
0,2044,USA,gasboiler,2035,0.00000000000
0,2045,USA,gasboiler,2035,0.00000000000
0,2049,USA,gasboiler,2035,0.00000000000
0,2050,USA,gasboiler,2035,0.00000000000
1,2035,USA,heatpump,2025,11.00000000000
1,2039,USA,heatpump,2025,11.00000000000
1,2040,USA,heatpump,2025,0.00000000000
1,2044,USA,heatpump,2025,0.00000000000
1,2045,USA,heatpump,2025,0.00000000000
1,2049,USA,heatpump,2025,0.00000000000
1,2050,USA,heatpump,2025,0.00000000000
2,2035,USA,heatpump,2030,25.00000000000
2,2039,USA,heatpump,2030,25.00000000000
2,2040,USA,heatpump,2030,25.00000000000
2,2044,USA,heatpump,2030,25.00000000000
2,2045,USA,heatpump,2030,0.00000000000
2,2049,USA,heatpump,2030,0.00000000000
2,2050,USA,heatpump,2030,0.00000000000
3,2035,USA,heatpump,2035,0.00000000000
3,2039,USA,heatpump,2035,0.00000000000
3,2040,USA,heatpump,2035,17.00000000000
3,2044,USA,heatpump,2035,11.00000000000
3,2045,USA,heatpump,2035,11.00000000000
3,2049,USA,heatpump,2035,17.00000000000
3,2050,USA,heatpump,2035,0.00000000000
