,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2050,0.52200000000
1,gas,R1,gassupply1,2055,0.52200000000
2,CO2f,R1,gassupply1,2050,0.79920000000
3,CO2f,R1,gassupply1,2055,0.79920000000
4,gas,R1,gassupply1,2050,0.78300000000
5,gas,R1,gassupply1,2055,0.78300000000
6,CO2f,R1,gassupply1,2050,1.19880000000
7,CO2f,R1,gassupply1,2055,1.19880000000
8,gas,R1,gassupply1,2050,0.52200000000
9,gas,R1,gassupply1,2055,0.52200000000
10,CO2f,R1,gassupply1,2050,0.79920000000
11,CO2f,R1,gassupply1,2055,0.79920000000
12,gas,R1,gassupply1,2050,0.78300000000
13,gas,R1,gassupply1,2055,0.78300000000
14,CO2f,R1,gassupply1,2050,1.19880000000
15,CO2f,R1,gassupply1,2055,1.19880000000
16,gas,R1,gassupply1,2050,1.56600000000
17,gas,R1,gassupply1,2055,1.56600000000
18,CO2f,R1,gassupply1,2050,2.39750000000
19,CO2f,R1,gassupply1,2055,2.39750000000
20,gas,R1,gassupply1,2050,1.04400000000
21,gas,R1,gassupply1,2055,1.04400000000
22,CO2f,R1,gassupply1,2050,1.59840000000
23,CO2f,R1,gassupply1,2055,1.59840000000
