,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2040,0.57110000000
1,gas,R1,gassupply1,2040,0.09320000000
2,gas,R1,gassupply1,2045,0.09320000000
3,gas,R1,gassupply1,2045,0.60010000000
4,CO2f,R1,gassupply1,2040,0.87440000000
5,CO2f,R1,gassupply1,2040,0.14260000000
6,CO2f,R1,gassupply1,2045,0.14260000000
7,CO2f,R1,gassupply1,2045,0.91880000000
8,gas,R1,gassupply1,2040,0.85670000000
9,gas,R1,gassupply1,2040,0.13970000000
10,gas,R1,gassupply1,2045,0.13970000000
11,gas,R1,gassupply1,2045,0.90020000000
12,CO2f,R1,gassupply1,2040,1.31160000000
13,CO2f,R1,gassupply1,2040,0.21390000000
14,CO2f,R1,gassupply1,2045,0.21390000000
15,CO2f,R1,gassupply1,2045,1.37820000000
16,gas,R1,gassupply1,2040,0.57110000000
17,gas,R1,gassupply1,2040,0.09320000000
18,gas,R1,gassupply1,2045,0.09320000000
19,gas,R1,gassupply1,2045,0.60010000000
20,CO2f,R1,gassupply1,2040,0.87440000000
21,CO2f,R1,gassupply1,2040,0.14260000000
22,CO2f,R1,gassupply1,2045,0.14260000000
23,CO2f,R1,gassupply1,2045,0.91880000000
24,gas,R1,gassupply1,2040,0.85670000000
25,gas,R1,gassupply1,2040,0.13970000000
26,gas,R1,gassupply1,2045,0.13970000000
27,gas,R1,gassupply1,2045,0.90020000000
28,CO2f,R1,gassupply1,2040,1.31160000000
29,CO2f,R1,gassupply1,2040,0.21390000000
30,CO2f,R1,gassupply1,2045,0.21390000000
31,CO2f,R1,gassupply1,2045,1.37820000000
32,gas,R1,gassupply1,2040,1.71340000000
33,gas,R1,gassupply1,2040,0.27950000000
34,gas,R1,gassupply1,2045,0.27950000000
35,gas,R1,gassupply1,2045,1.80040000000
36,CO2f,R1,gassupply1,2040,2.62320000000
37,CO2f,R1,gassupply1,2040,0.42790000000
38,CO2f,R1,gassupply1,2045,0.42790000000
39,CO2f,R1,gassupply1,2045,2.75640000000
40,gas,R1,gassupply1,2040,1.14230000000
41,gas,R1,gassupply1,2040,0.18630000000
42,gas,R1,gassupply1,2045,0.18630000000
43,gas,R1,gassupply1,2045,1.20030000000
44,CO2f,R1,gassupply1,2040,1.74880000000
45,CO2f,R1,gassupply1,2040,0.28530000000
46,CO2f,R1,gassupply1,2045,0.28530000000
47,CO2f,R1,gassupply1,2045,1.83760000000
