,commodity,region,technology,year,supply
0,gas,R1,gassupply1,2035,0.47150000000
1,gas,R1,gassupply1,2035,0.57110000000
2,gas,R1,gassupply1,2040,0.57110000000
3,gas,R1,gassupply1,2040,0.09320000000
4,CO2f,R1,gassupply1,2035,0.72190000000
5,CO2f,R1,gassupply1,2035,0.87440000000
6,CO2f,R1,gassupply1,2040,0.87440000000
7,CO2f,R1,gassupply1,2040,0.14260000000
8,gas,R1,gassupply1,2035,0.70730000000
9,gas,R1,gassupply1,2035,0.85670000000
10,gas,R1,gassupply1,2040,0.85670000000
11,gas,R1,gassupply1,2040,0.13970000000
12,CO2f,R1,gassupply1,2035,1.08280000000
13,CO2f,R1,gassupply1,2035,1.31160000000
14,CO2f,R1,gassupply1,2040,1.31160000000
15,CO2f,R1,gassupply1,2040,0.21390000000
16,gas,R1,gassupply1,2035,0.47150000000
17,gas,R1,gassupply1,2035,0.57110000000
18,gas,R1,gassupply1,2040,0.57110000000
19,gas,R1,gassupply1,2040,0.09320000000
20,CO2f,R1,gassupply1,2035,0.72190000000
21,CO2f,R1,gassupply1,2035,0.87440000000
22,CO2f,R1,gassupply1,2040,0.87440000000
23,CO2f,R1,gassupply1,2040,0.14260000000
24,gas,R1,gassupply1,2035,0.70730000000
25,gas,R1,gassupply1,2035,0.85670000000
26,gas,R1,gassupply1,2040,0.85670000000
27,gas,R1,gassupply1,2040,0.13970000000
28,CO2f,R1,gassupply1,2035,1.08280000000
29,CO2f,R1,gassupply1,2035,1.31160000000
30,CO2f,R1,gassupply1,2040,1.31160000000
31,CO2f,R1,gassupply1,2040,0.21390000000
32,gas,R1,gassupply1,2035,1.41460000000
33,gas,R1,gassupply1,2035,1.71340000000
34,gas,R1,gassupply1,2040,1.71340000000
35,gas,R1,gassupply1,2040,0.27950000000
36,CO2f,R1,gassupply1,2035,2.16570000000
37,CO2f,R1,gassupply1,2035,2.62320000000
38,CO2f,R1,gassupply1,2040,2.62320000000
39,CO2f,R1,gassupply1,2040,0.42790000000
40,gas,R1,gassupply1,2035,0.94300000000
41,gas,R1,gassupply1,2035,1.14230000000
42,gas,R1,gassupply1,2040,1.14230000000
43,gas,R1,gassupply1,2040,0.18630000000
44,CO2f,R1,gassupply1,2035,1.44380000000
45,CO2f,R1,gassupply1,2035,1.74880000000
46,CO2f,R1,gassupply1,2040,1.74880000000
47,CO2f,R1,gassupply1,2040,0.28530000000
