,region,installed,technology,year,agent,category,sector,capital_costs
403,R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
404,R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
405,R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
406,R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
407,R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
408,R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
409,R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
410,R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
411,R1,2020,gassupply1,2035,A1,newcapa,gas,0.00000000000
412,R1,2025,gassupply1,2035,A1,newcapa,gas,0.00000000000
413,R1,2030,gassupply1,2035,A1,newcapa,gas,0.00000000000
414,R1,2025,gassupply1,2035,A1,retrofit,gas,18.14757316385
415,R1,2030,gassupply1,2035,A1,retrofit,gas,39.73405434904
416,R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
417,R1,2025,gassupply1,2035,A1,retrofit,gas,27.22135974578
418,R1,2030,gassupply1,2035,A1,retrofit,gas,59.60108152356
419,R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
420,R1,2025,gassupply1,2035,A1,retrofit,gas,18.14757316385
421,R1,2030,gassupply1,2035,A1,retrofit,gas,39.73405434904
422,R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
423,R1,2025,gassupply1,2035,A1,retrofit,gas,27.22135974578
424,R1,2030,gassupply1,2035,A1,retrofit,gas,59.60108152356
425,R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
426,R1,2025,gassupply1,2035,A1,retrofit,gas,54.44271949156
427,R1,2030,gassupply1,2035,A1,retrofit,gas,119.20216304711
428,R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
429,R1,2025,gassupply1,2035,A1,retrofit,gas,36.29514632770
430,R1,2030,gassupply1,2035,A1,retrofit,gas,79.46810869807
431,R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
432,R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
433,R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
434,R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
435,R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
436,R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
437,R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
438,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000003500
439,R1,2030,heatpump,2040,A1,retrofit,residential,18.48245614035
440,R1,2035,heatpump,2040,A1,retrofit,residential,30.64035052719
441,R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
442,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000005250
443,R1,2030,heatpump,2040,A1,retrofit,residential,27.72368421053
444,R1,2035,heatpump,2040,A1,retrofit,residential,45.96052579079
445,R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
446,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000003500
447,R1,2030,heatpump,2040,A1,retrofit,residential,18.48245614035
448,R1,2035,heatpump,2040,A1,retrofit,residential,30.64035052719
449,R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
450,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000005250
451,R1,2030,heatpump,2040,A1,retrofit,residential,27.72368421053
452,R1,2035,heatpump,2040,A1,retrofit,residential,45.96052579079
453,R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
454,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000010500
455,R1,2030,heatpump,2040,A1,retrofit,residential,55.44736842105
456,R1,2035,heatpump,2040,A1,retrofit,residential,91.92105158158
457,R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
458,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000007000
459,R1,2030,heatpump,2040,A1,retrofit,residential,36.96491228070
460,R1,2035,heatpump,2040,A1,retrofit,residential,61.28070105439
461,R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
462,R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
463,R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
464,R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
465,R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
466,R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
467,R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
468,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000001500
469,R1,2030,heatpump,2040,A2,retrofit,residential,7.92105263158
470,R1,2035,heatpump,2040,A2,retrofit,residential,13.13157879737
471,R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
472,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002250
473,R1,2030,heatpump,2040,A2,retrofit,residential,11.88157894737
474,R1,2035,heatpump,2040,A2,retrofit,residential,19.69736819605
475,R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
476,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000001500
477,R1,2030,heatpump,2040,A2,retrofit,residential,7.92105263158
478,R1,2035,heatpump,2040,A2,retrofit,residential,13.13157879737
479,R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
480,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002250
481,R1,2030,heatpump,2040,A2,retrofit,residential,11.88157894737
482,R1,2035,heatpump,2040,A2,retrofit,residential,19.69736819605
483,R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
484,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000004500
485,R1,2030,heatpump,2040,A2,retrofit,residential,23.76315789474
486,R1,2035,heatpump,2040,A2,retrofit,residential,39.39473639211
487,R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
488,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000003000
489,R1,2030,heatpump,2040,A2,retrofit,residential,15.84210526316
490,R1,2035,heatpump,2040,A2,retrofit,residential,26.26315759474
491,R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
492,R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
493,R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
494,R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
495,R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
496,R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
497,R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
498,R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
499,R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
500,R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
501,R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
502,R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
503,R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
504,R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
505,R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
506,R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
507,R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
508,R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
509,R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
510,R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
511,R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
512,R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
513,R1,2025,gasCCGT,2040,A1,newcapa,power,0.00000000000
514,R1,2030,gasCCGT,2040,A1,newcapa,power,0.00000000000
515,R1,2035,gasCCGT,2040,A1,newcapa,power,0.00000000000
516,R1,2020,gasCCGT,2040,A1,retrofit,power,3.23263736535
517,R1,2025,gasCCGT,2040,A1,retrofit,power,6.49169884389
518,R1,2030,gasCCGT,2040,A1,retrofit,power,0.88082755519
519,R1,2035,gasCCGT,2040,A1,retrofit,power,3.48807701812
520,R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
521,R1,2020,gasCCGT,2040,A1,retrofit,power,4.84895604803
522,R1,2025,gasCCGT,2040,A1,retrofit,power,9.73754826584
523,R1,2030,gasCCGT,2040,A1,retrofit,power,1.32124133278
524,R1,2035,gasCCGT,2040,A1,retrofit,power,5.23211552718
525,R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
526,R1,2020,gasCCGT,2040,A1,retrofit,power,3.23263736535
527,R1,2025,gasCCGT,2040,A1,retrofit,power,6.49169884389
528,R1,2030,gasCCGT,2040,A1,retrofit,power,0.88082755519
529,R1,2035,gasCCGT,2040,A1,retrofit,power,3.48807701812
530,R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
531,R1,2020,gasCCGT,2040,A1,retrofit,power,4.84895604803
532,R1,2025,gasCCGT,2040,A1,retrofit,power,9.73754826584
533,R1,2030,gasCCGT,2040,A1,retrofit,power,1.32124133278
534,R1,2035,gasCCGT,2040,A1,retrofit,power,5.23211552718
535,R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
536,R1,2020,gasCCGT,2040,A1,retrofit,power,9.69791209606
537,R1,2025,gasCCGT,2040,A1,retrofit,power,19.47509653167
538,R1,2030,gasCCGT,2040,A1,retrofit,power,2.64248266556
539,R1,2035,gasCCGT,2040,A1,retrofit,power,10.46423105436
540,R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
541,R1,2020,gasCCGT,2040,A1,retrofit,power,6.46527473071
542,R1,2025,gasCCGT,2040,A1,retrofit,power,12.98339768778
543,R1,2030,gasCCGT,2040,A1,retrofit,power,1.76165511037
544,R1,2035,gasCCGT,2040,A1,retrofit,power,6.97615403624
545,R1,2040,windturbine,2040,A1,retrofit,power,0.00000000000
546,R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
547,R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
548,R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
549,R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
550,R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
551,R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
552,R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
553,R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
554,R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
555,R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
556,R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
557,R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
558,R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
559,R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
560,R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
561,R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
562,R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
563,R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
564,R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
565,R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
566,R1,2025,gassupply1,2040,A1,newcapa,gas,0.00000000000
567,R1,2030,gassupply1,2040,A1,newcapa,gas,0.00000000000
568,R1,2035,gassupply1,2040,A1,newcapa,gas,0.00000000000
569,R1,2020,gassupply1,2040,A1,newcapa,gas,0.00000000000
570,R1,2030,gassupply1,2040,A1,retrofit,gas,39.73405434904
571,R1,2035,gassupply1,2040,A1,retrofit,gas,14.17162605237
572,R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
573,R1,2030,gassupply1,2040,A1,retrofit,gas,59.60108152356
574,R1,2035,gassupply1,2040,A1,retrofit,gas,21.25743907855
575,R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
576,R1,2030,gassupply1,2040,A1,retrofit,gas,39.73405434904
577,R1,2035,gassupply1,2040,A1,retrofit,gas,14.17162605237
578,R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
579,R1,2030,gassupply1,2040,A1,retrofit,gas,59.60108152356
580,R1,2035,gassupply1,2040,A1,retrofit,gas,21.25743907855
581,R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
582,R1,2030,gassupply1,2040,A1,retrofit,gas,119.20216304711
583,R1,2035,gassupply1,2040,A1,retrofit,gas,42.51487815710
584,R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
585,R1,2030,gassupply1,2040,A1,retrofit,gas,79.46810869807
586,R1,2035,gassupply1,2040,A1,retrofit,gas,28.34325210473
587,R1,2040,gassupply1,2040,A1,retrofit,gas,0.00000000000
588,R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
589,R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
590,R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
591,R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
592,R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
593,R1,2045,heatpump,2045,A1,newcapa,residential,0.00000000000
594,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000003500
595,R1,2035,heatpump,2045,A1,retrofit,residential,30.64035052719
596,R1,2040,heatpump,2045,A1,retrofit,residential,21.55263157895
597,R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
598,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000005250
599,R1,2035,heatpump,2045,A1,retrofit,residential,45.96052579079
600,R1,2040,heatpump,2045,A1,retrofit,residential,32.32894736842
601,R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
602,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000003500
603,R1,2035,heatpump,2045,A1,retrofit,residential,30.64035052719
604,R1,2040,heatpump,2045,A1,retrofit,residential,21.55263157895
605,R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
606,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000005250
607,R1,2035,heatpump,2045,A1,retrofit,residential,45.96052579079
608,R1,2040,heatpump,2045,A1,retrofit,residential,32.32894736842
609,R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
610,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000010500
611,R1,2035,heatpump,2045,A1,retrofit,residential,91.92105158158
612,R1,2040,heatpump,2045,A1,retrofit,residential,64.65789473684
613,R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
614,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000007000
615,R1,2035,heatpump,2045,A1,retrofit,residential,61.28070105439
616,R1,2040,heatpump,2045,A1,retrofit,residential,43.10526315789
617,R1,2045,heatpump,2045,A1,retrofit,residential,0.00000000000
618,R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
619,R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
620,R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
621,R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
622,R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
623,R1,2045,heatpump,2045,A2,newcapa,residential,0.00000000000
624,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000001500
625,R1,2035,heatpump,2045,A2,retrofit,residential,13.13157879737
626,R1,2040,heatpump,2045,A2,retrofit,residential,9.23684210526
627,R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
628,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000002250
629,R1,2035,heatpump,2045,A2,retrofit,residential,19.69736819605
630,R1,2040,heatpump,2045,A2,retrofit,residential,13.85526315789
631,R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
632,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000001500
633,R1,2035,heatpump,2045,A2,retrofit,residential,13.13157879737
634,R1,2040,heatpump,2045,A2,retrofit,residential,9.23684210526
635,R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
636,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000002250
637,R1,2035,heatpump,2045,A2,retrofit,residential,19.69736819605
638,R1,2040,heatpump,2045,A2,retrofit,residential,13.85526315789
639,R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
640,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000004500
641,R1,2035,heatpump,2045,A2,retrofit,residential,39.39473639211
642,R1,2040,heatpump,2045,A2,retrofit,residential,27.71052631579
643,R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
644,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000003000
645,R1,2035,heatpump,2045,A2,retrofit,residential,26.26315759474
646,R1,2040,heatpump,2045,A2,retrofit,residential,18.47368421053
647,R1,2045,heatpump,2045,A2,retrofit,residential,0.00000000000
648,R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
649,R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
650,R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
651,R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
652,R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
653,R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
654,R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
655,R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
656,R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
657,R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
658,R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
659,R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
660,R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
661,R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
662,R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
663,R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
664,R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
665,R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
666,R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
667,R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
668,R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
669,R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
670,R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
671,R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
672,R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
673,R1,2020,gasCCGT,2045,A1,newcapa,power,0.00000000000
674,R1,2025,gasCCGT,2045,A1,newcapa,power,0.00000000000
675,R1,2030,gasCCGT,2045,A1,newcapa,power,0.00000000000
676,R1,2035,gasCCGT,2045,A1,newcapa,power,0.00000000000
677,R1,2040,windturbine,2045,A1,newcapa,power,0.00000000000
678,R1,2020,gasCCGT,2045,A1,retrofit,power,3.23263736535
679,R1,2025,gasCCGT,2045,A1,retrofit,power,6.49169884389
680,R1,2030,gasCCGT,2045,A1,retrofit,power,0.88082755519
681,R1,2035,gasCCGT,2045,A1,retrofit,power,3.48807701812
682,R1,2040,windturbine,2045,A1,retrofit,power,3.02564265167
683,R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
684,R1,2020,gasCCGT,2045,A1,retrofit,power,4.84895604803
685,R1,2025,gasCCGT,2045,A1,retrofit,power,9.73754826584
686,R1,2030,gasCCGT,2045,A1,retrofit,power,1.32124133278
687,R1,2035,gasCCGT,2045,A1,retrofit,power,5.23211552718
688,R1,2040,windturbine,2045,A1,retrofit,power,4.53846397750
689,R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
690,R1,2020,gasCCGT,2045,A1,retrofit,power,3.23263736535
691,R1,2025,gasCCGT,2045,A1,retrofit,power,6.49169884389
692,R1,2030,gasCCGT,2045,A1,retrofit,power,0.88082755519
693,R1,2035,gasCCGT,2045,A1,retrofit,power,3.48807701812
694,R1,2040,windturbine,2045,A1,retrofit,power,3.02564265167
695,R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
696,R1,2020,gasCCGT,2045,A1,retrofit,power,4.84895604803
697,R1,2025,gasCCGT,2045,A1,retrofit,power,9.73754826584
698,R1,2030,gasCCGT,2045,A1,retrofit,power,1.32124133278
699,R1,2035,gasCCGT,2045,A1,retrofit,power,5.23211552718
700,R1,2040,windturbine,2045,A1,retrofit,power,4.53846397750
701,R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
702,R1,2020,gasCCGT,2045,A1,retrofit,power,9.69791209606
703,R1,2025,gasCCGT,2045,A1,retrofit,power,19.47509653167
704,R1,2030,gasCCGT,2045,A1,retrofit,power,2.64248266556
705,R1,2035,gasCCGT,2045,A1,retrofit,power,10.46423105436
706,R1,2040,windturbine,2045,A1,retrofit,power,9.07692795500
707,R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
708,R1,2020,gasCCGT,2045,A1,retrofit,power,6.46527473071
709,R1,2025,gasCCGT,2045,A1,retrofit,power,12.98339768778
710,R1,2030,gasCCGT,2045,A1,retrofit,power,1.76165511037
711,R1,2035,gasCCGT,2045,A1,retrofit,power,6.97615403624
712,R1,2040,windturbine,2045,A1,retrofit,power,6.05128530333
713,R1,2045,windturbine,2045,A1,retrofit,power,0.00000000000
714,R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
715,R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
716,R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
717,R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
718,R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
719,R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
720,R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
721,R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
722,R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
723,R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
724,R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
725,R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
726,R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
727,R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
728,R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
729,R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
730,R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
731,R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
732,R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
733,R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
734,R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
735,R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
736,R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
737,R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
738,R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
739,R1,2030,gassupply1,2045,A1,newcapa,gas,0.00000000000
740,R1,2035,gassupply1,2045,A1,newcapa,gas,0.00000000000
741,R1,2040,gassupply1,2045,A1,newcapa,gas,0.00000000000
742,R1,2025,gassupply1,2045,A1,newcapa,gas,0.00000000000
743,R1,2020,gassupply1,2045,A1,newcapa,gas,0.00000000000
744,R1,2035,gassupply1,2045,A1,retrofit,gas,14.17162605237
745,R1,2040,gassupply1,2045,A1,retrofit,gas,39.73405434904
746,R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
747,R1,2035,gassupply1,2045,A1,retrofit,gas,21.25743907855
748,R1,2040,gassupply1,2045,A1,retrofit,gas,59.60108152356
749,R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
750,R1,2035,gassupply1,2045,A1,retrofit,gas,14.17162605237
751,R1,2040,gassupply1,2045,A1,retrofit,gas,39.73405434904
752,R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
753,R1,2035,gassupply1,2045,A1,retrofit,gas,21.25743907855
754,R1,2040,gassupply1,2045,A1,retrofit,gas,59.60108152356
755,R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
756,R1,2035,gassupply1,2045,A1,retrofit,gas,42.51487815710
757,R1,2040,gassupply1,2045,A1,retrofit,gas,119.20216304711
758,R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
759,R1,2035,gassupply1,2045,A1,retrofit,gas,28.34325210473
760,R1,2040,gassupply1,2045,A1,retrofit,gas,79.46810869807
761,R1,2045,gassupply1,2045,A1,retrofit,gas,0.00000000000
762,R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
763,R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
764,R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
765,R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
766,R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
767,R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
768,R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
769,R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
770,R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
771,R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
772,R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
773,R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
774,R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
775,R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
776,R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
777,R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
778,R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
779,R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
780,R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
781,R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
782,R1,2020,gasboiler,2050,A1,newcapa,residential,0.00000000000
783,R1,2035,heatpump,2050,A1,newcapa,residential,0.00000000000
784,R1,2040,heatpump,2050,A1,newcapa,residential,0.00000000000
785,R1,2045,heatpump,2050,A1,newcapa,residential,0.00000000000
786,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000003500
787,R1,2040,heatpump,2050,A1,retrofit,residential,21.55263157895
788,R1,2045,heatpump,2050,A1,retrofit,residential,33.71052596579
789,R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
790,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000005250
791,R1,2040,heatpump,2050,A1,retrofit,residential,32.32894736842
792,R1,2045,heatpump,2050,A1,retrofit,residential,50.56578894868
793,R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
794,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000003500
795,R1,2040,heatpump,2050,A1,retrofit,residential,21.55263157895
796,R1,2045,heatpump,2050,A1,retrofit,residential,33.71052596579
797,R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
798,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000005250
799,R1,2040,heatpump,2050,A1,retrofit,residential,32.32894736842
800,R1,2045,heatpump,2050,A1,retrofit,residential,50.56578894868
801,R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
802,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000010500
803,R1,2040,heatpump,2050,A1,retrofit,residential,64.65789473684
804,R1,2045,heatpump,2050,A1,retrofit,residential,101.13157789737
805,R1,2050,heatpump,2050,A1,retrofit,residential,0.00000000000
806,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000007000
