asset,year,region,installed,technology,capacity
4,2045,R1,2025,procammonia_1,8.84110000000
4,2046,R1,2025,procammonia_1,8.84110000000
4,2047,R1,2025,procammonia_1,8.84110000000
4,2048,R1,2025,procammonia_1,8.84110000000
4,2049,R1,2025,procammonia_1,8.84110000000
5,2045,R1,2025,procammonia_2,8.84110000000
5,2046,R1,2025,procammonia_2,8.84110000000
5,2047,R1,2025,procammonia_2,8.84110000000
5,2048,R1,2025,procammonia_2,8.84110000000
5,2049,R1,2025,procammonia_2,8.84110000000
6,2045,R1,2030,procammonia_1,17.75060000000
6,2046,R1,2030,procammonia_1,17.75060000000
6,2047,R1,2030,procammonia_1,17.75060000000
6,2048,R1,2030,procammonia_1,17.75060000000
6,2049,R1,2030,procammonia_1,17.75060000000
6,2050,R1,2030,procammonia_1,17.75060000000
6,2054,R1,2030,procammonia_1,17.75060000000
7,2045,R1,2030,procammonia_2,17.75060000000
7,2046,R1,2030,procammonia_2,17.75060000000
7,2047,R1,2030,procammonia_2,17.75060000000
7,2048,R1,2030,procammonia_2,17.75060000000
7,2049,R1,2030,procammonia_2,17.75060000000
7,2050,R1,2030,procammonia_2,17.75060000000
7,2054,R1,2030,procammonia_2,17.75060000000
8,2050,R1,2045,procammonia_1,12.82980000000
8,2054,R1,2045,procammonia_1,12.82980000000
8,2055,R1,2045,procammonia_1,12.82980000000
8,2069,R1,2045,procammonia_1,12.82980000000
9,2050,R1,2045,procammonia_2,12.82980000000
9,2054,R1,2045,procammonia_2,12.82980000000
9,2055,R1,2045,procammonia_2,12.82980000000
9,2069,R1,2045,procammonia_2,12.82980000000
