,timeslice,asset,year,commodity,region,technology,installed,comm_usage,month,day,hour,supply
0,0,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.10000000000
1,0,0,2040,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.10000000000
2,0,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.54330000000
3,0,1,2040,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.54330000000
4,0,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.68610000000
5,0,2,2040,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.68610000000
6,0,3,2040,electricity,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,2.01780000000
7,1,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.10000000000
8,1,0,2040,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.10000000000
9,1,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.54330000000
10,1,1,2040,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.54330000000
11,1,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.68610000000
12,1,2,2040,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.68610000000
13,1,3,2040,electricity,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,2.01780000000
14,2,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.10000000000
15,2,0,2040,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.10000000000
16,2,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.54330000000
17,2,1,2040,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.54330000000
18,2,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.68610000000
19,2,2,2040,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.68610000000
20,2,3,2040,electricity,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,2.01780000000
21,3,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.10000000000
22,3,0,2040,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.10000000000
23,3,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.54330000000
24,3,1,2040,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.54330000000
25,3,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.68610000000
26,3,2,2040,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.68610000000
27,3,3,2040,electricity,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,2.01780000000
28,4,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.10000000000
29,4,0,2040,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.10000000000
30,4,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.54330000000
31,4,1,2040,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.54330000000
32,4,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.68610000000
33,4,2,2040,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.68610000000
34,4,3,2040,electricity,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,2.01780000000
35,5,0,2035,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.10000000000
36,5,0,2040,electricity,R1,windturbine,2020,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.10000000000
37,5,1,2035,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.54330000000
38,5,1,2040,electricity,R1,windturbine,2025,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.54330000000
39,5,2,2035,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.68610000000
40,5,2,2040,electricity,R1,windturbine,2030,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.68610000000
41,5,3,2040,electricity,R1,windturbine,2035,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,2.01780000000
