asset,year,region,technology,installed,capacity
1,2045,R1,gassupply1,2025,2.79440000000
1,2050,R1,gassupply1,2025,2.79440000000
1,2064,R1,gassupply1,2025,2.79440000000
2,2045,R1,gassupply1,2030,7.50000000000
2,2050,R1,gassupply1,2030,7.50000000000
2,2064,R1,gassupply1,2030,7.50000000000
2,2065,R1,gassupply1,2030,7.50000000000
2,2069,R1,gassupply1,2030,7.50000000000
4,2045,R2,gassupply1,2025,2.79440000000
4,2050,R2,gassupply1,2025,2.79440000000
4,2064,R2,gassupply1,2025,2.79440000000
5,2045,R2,gassupply1,2030,7.50000000000
5,2050,R2,gassupply1,2030,7.50000000000
5,2064,R2,gassupply1,2030,7.50000000000
5,2065,R2,gassupply1,2030,7.50000000000
5,2069,R2,gassupply1,2030,7.50000000000
