asset,year,region,technology,installed,capacity
0,2050,R1,gasCCGT,2025,0.25560000000
0,2054,R1,gasCCGT,2025,0.25560000000
0,2055,R1,gasCCGT,2025,0.25560000000
0,2059,R1,gasCCGT,2025,0.25560000000
0,2060,R1,gasCCGT,2025,0.25560000000
0,2064,R1,gasCCGT,2025,0.25560000000
4,2050,R1,solarPV,2025,0.67500000000
4,2054,R1,solarPV,2025,0.67500000000
5,2050,R1,solarPV,2030,6.00000000000
5,2054,R1,solarPV,2030,6.00000000000
5,2055,R1,solarPV,2030,6.00000000000
5,2059,R1,solarPV,2030,6.00000000000
6,2050,R1,solarPV,2035,9.10000000000
6,2054,R1,solarPV,2035,9.10000000000
6,2055,R1,solarPV,2035,9.10000000000
6,2059,R1,solarPV,2035,9.10000000000
6,2060,R1,solarPV,2035,9.10000000000
6,2064,R1,solarPV,2035,9.10000000000
7,2050,R1,solarPV,2040,6.00000000000
7,2054,R1,solarPV,2040,6.00000000000
7,2055,R1,solarPV,2040,6.00000000000
7,2059,R1,solarPV,2040,6.00000000000
7,2060,R1,solarPV,2040,6.00000000000
7,2064,R1,solarPV,2040,6.00000000000
7,2065,R1,solarPV,2040,6.00000000000
7,2069,R1,solarPV,2040,6.00000000000
8,2050,R1,solarPV,2045,15.60250000000
8,2054,R1,solarPV,2045,15.60250000000
8,2055,R1,solarPV,2045,15.60250000000
8,2059,R1,solarPV,2045,15.60250000000
8,2060,R1,solarPV,2045,15.60250000000
8,2064,R1,solarPV,2045,15.60250000000
8,2065,R1,solarPV,2045,15.60250000000
8,2069,R1,solarPV,2045,15.60250000000
8,2070,R1,solarPV,2045,15.60250000000
8,2074,R1,solarPV,2045,15.60250000000
9,2055,R1,solarPV,2050,4.41280000000
9,2059,R1,solarPV,2050,4.41280000000
9,2060,R1,solarPV,2050,4.41280000000
9,2064,R1,solarPV,2050,4.41280000000
9,2065,R1,solarPV,2050,4.41280000000
9,2069,R1,solarPV,2050,4.41280000000
9,2070,R1,solarPV,2050,4.41280000000
9,2074,R1,solarPV,2050,4.41280000000
9,2075,R1,solarPV,2050,4.41280000000
9,2079,R1,solarPV,2050,4.41280000000
10,2050,R1,windturbine,2025,8.90000000000
10,2054,R1,windturbine,2025,8.90000000000
14,2050,R1,windturbine,2045,7.14750000000
14,2054,R1,windturbine,2045,7.14750000000
14,2055,R1,windturbine,2045,7.14750000000
14,2059,R1,windturbine,2045,7.14750000000
14,2060,R1,windturbine,2045,7.14750000000
14,2064,R1,windturbine,2045,7.14750000000
14,2065,R1,windturbine,2045,7.14750000000
14,2069,R1,windturbine,2045,7.14750000000
14,2070,R1,windturbine,2045,7.14750000000
14,2074,R1,windturbine,2045,7.14750000000
15,2055,R1,windturbine,2050,5.16220000000
15,2059,R1,windturbine,2050,5.16220000000
15,2060,R1,windturbine,2050,5.16220000000
15,2064,R1,windturbine,2050,5.16220000000
15,2065,R1,windturbine,2050,5.16220000000
15,2069,R1,windturbine,2050,5.16220000000
15,2070,R1,windturbine,2050,5.16220000000
15,2074,R1,windturbine,2050,5.16220000000
15,2075,R1,windturbine,2050,5.16220000000
15,2079,R1,windturbine,2050,5.16220000000
