asset,year,region,installed,technology,capacity
3,2050,R1,2040,heatpump,26.00000000000
3,2054,R1,2040,heatpump,26.00000000000
4,2050,R1,2045,gasboiler,1.64600000000
4,2054,R1,2045,gasboiler,1.64600000000
4,2055,R1,2045,gasboiler,1.64600000000
4,2059,R1,2045,gasboiler,1.64600000000
5,2050,R1,2045,heatpump,26.35400000000
5,2054,R1,2045,heatpump,26.35400000000
5,2055,R1,2045,heatpump,26.35400000000
5,2059,R1,2045,heatpump,26.35400000000
7,2055,R1,2050,heatpump,26.00000000000
7,2059,R1,2050,heatpump,26.00000000000
7,2060,R1,2050,heatpump,26.00000000000
7,2064,R1,2050,heatpump,26.00000000000
11,2050,R2,2040,heatpump,31.00000000000
11,2054,R2,2040,heatpump,31.00000000000
13,2050,R2,2045,heatpump,23.00000000000
13,2054,R2,2045,heatpump,23.00000000000
13,2055,R2,2045,heatpump,23.00000000000
13,2059,R2,2045,heatpump,23.00000000000
15,2055,R2,2050,heatpump,31.00000000000
15,2059,R2,2050,heatpump,31.00000000000
15,2060,R2,2050,heatpump,31.00000000000
15,2064,R2,2050,heatpump,31.00000000000
