asset,year,region,technology,installed,capacity
0,2020,R1,gasboiler,2020,20.00000000000
0,2022,R1,gasboiler,2020,16.00000000000
0,2025,R1,gasboiler,2020,10.00000000000
1,2022,R1,heatpump,2020,22.00000000000
1,2025,R1,heatpump,2020,14.00000000000
1,2030,R1,heatpump,2020,14.00000000000
1,2031,R1,heatpump,2020,22.00000000000
2,2020,R2,gasboiler,2020,10.00000000000
2,2022,R2,gasboiler,2020,8.00000000000
2,2025,R2,gasboiler,2020,5.00000000000
3,2022,R2,heatpump,2020,27.00000000000
3,2025,R2,heatpump,2020,19.00000000000
3,2030,R2,heatpump,2020,19.00000000000
3,2031,R2,heatpump,2020,27.00000000000
