,commodity,region,technology,year,consumption
0,gas,R1,gasboiler,2055,0.28610000000
1,electricity,R1,heatpump,2055,0.26730000000
2,electricity,R1,heatpump,2055,0.23400000000
3,electricity,R1,heatpump,2060,0.23400000000
4,electricity,R1,heatpump,2060,0.36600000000
5,gas,R1,gasboiler,2055,0.42920000000
6,electricity,R1,heatpump,2055,0.40100000000
7,electricity,R1,heatpump,2055,0.35100000000
8,electricity,R1,heatpump,2060,0.35100000000
9,electricity,R1,heatpump,2060,0.54900000000
10,gas,R1,gasboiler,2055,0.28610000000
11,electricity,R1,heatpump,2055,0.26730000000
12,electricity,R1,heatpump,2055,0.23400000000
13,electricity,R1,heatpump,2060,0.23400000000
14,electricity,R1,heatpump,2060,0.36600000000
15,gas,R1,gasboiler,2055,0.42920000000
16,electricity,R1,heatpump,2055,0.40100000000
17,electricity,R1,heatpump,2055,0.35100000000
18,electricity,R1,heatpump,2060,0.35100000000
19,electricity,R1,heatpump,2060,0.54900000000
20,gas,R1,gasboiler,2055,0.85840000000
21,electricity,R1,heatpump,2055,0.80200000000
22,electricity,R1,heatpump,2055,0.70200000000
23,electricity,R1,heatpump,2060,0.70200000000
24,electricity,R1,heatpump,2060,1.09800000000
25,gas,R1,gasboiler,2055,0.57230000000
26,electricity,R1,heatpump,2055,0.53470000000
27,electricity,R1,heatpump,2055,0.46800000000
28,electricity,R1,heatpump,2060,0.46800000000
29,electricity,R1,heatpump,2060,0.73200000000
