commodity,day,hour,month,region,supply,timeslice,units_prices,year
CO2f,all-week,afternoon,all-year,R1,64.29130000000,2,MUS$2010/kt,2035
electricity,all-week,early-peak,all-year,R1,0.82000000000,3,MUS$2010/PJ,2035
gas,all-week,early-peak,all-year,R1,1.73890000000,3,MUS$2010/PJ,2035
heat,all-week,early-peak,all-year,R1,3.00000000000,3,MUS$2010/PJ,2035
CO2f,all-week,early-peak,all-year,R1,96.43700000000,3,MUS$2010/kt,2035
electricity,all-week,late-peak,all-year,R1,1.64000000000,4,MUS$2010/PJ,2035
gas,all-week,late-peak,all-year,R1,3.47790000000,4,MUS$2010/PJ,2035
heat,all-week,late-peak,all-year,R1,6.00000000000,4,MUS$2010/PJ,2035
CO2f,all-week,late-peak,all-year,R1,192.87400000000,4,MUS$2010/kt,2035
electricity,all-week,evening,all-year,R1,1.09330000000,5,MUS$2010/PJ,2035
gas,all-week,evening,all-year,R1,2.31860000000,5,MUS$2010/PJ,2035
heat,all-week,evening,all-year,R1,4.00000000000,5,MUS$2010/PJ,2035
CO2f,all-week,evening,all-year,R1,128.58270000000,5,MUS$2010/kt,2035
electricity,all-week,night,all-year,R1,0.68000000000,0,MUS$2010/PJ,2040
gas,all-week,night,all-year,R1,1.16540000000,0,MUS$2010/PJ,2040
heat,all-week,night,all-year,R1,2.33330000000,0,MUS$2010/PJ,2040
CO2f,all-week,night,all-year,R1,64.62710000000,0,MUS$2010/kt,2040
electricity,all-week,morning,all-year,R1,1.02000000000,1,MUS$2010/PJ,2040
gas,all-week,morning,all-year,R1,1.74810000000,1,MUS$2010/PJ,2040
heat,all-week,morning,all-year,R1,3.50000000000,1,MUS$2010/PJ,2040
CO2f,all-week,morning,all-year,R1,96.94060000000,1,MUS$2010/kt,2040
electricity,all-week,afternoon,all-year,R1,0.68000000000,2,MUS$2010/PJ,2040
gas,all-week,afternoon,all-year,R1,1.16540000000,2,MUS$2010/PJ,2040
heat,all-week,afternoon,all-year,R1,2.33330000000,2,MUS$2010/PJ,2040
CO2f,all-week,afternoon,all-year,R1,64.62710000000,2,MUS$2010/kt,2040
electricity,all-week,early-peak,all-year,R1,1.02000000000,3,MUS$2010/PJ,2040
gas,all-week,early-peak,all-year,R1,1.74810000000,3,MUS$2010/PJ,2040
heat,all-week,early-peak,all-year,R1,3.50000000000,3,MUS$2010/PJ,2040
CO2f,all-week,early-peak,all-year,R1,96.94060000000,3,MUS$2010/kt,2040
electricity,all-week,late-peak,all-year,R1,2.04000000000,4,MUS$2010/PJ,2040
gas,all-week,late-peak,all-year,R1,3.49620000000,4,MUS$2010/PJ,2040
heat,all-week,late-peak,all-year,R1,7.00000000000,4,MUS$2010/PJ,2040
CO2f,all-week,late-peak,all-year,R1,193.88120000000,4,MUS$2010/kt,2040
electricity,all-week,evening,all-year,R1,1.36000000000,5,MUS$2010/PJ,2040
gas,all-week,evening,all-year,R1,2.33080000000,5,MUS$2010/PJ,2040
heat,all-week,evening,all-year,R1,4.66670000000,5,MUS$2010/PJ,2040
CO2f,all-week,evening,all-year,R1,129.25410000000,5,MUS$2010/kt,2040
electricity,all-week,night,all-year,R1,1.06670000000,0,MUS$2010/PJ,2045
gas,all-week,night,all-year,R1,0.38850000000,0,MUS$2010/PJ,2045
heat,all-week,night,all-year,R1,2.66670000000,0,MUS$2010/PJ,2045
CO2f,all-week,night,all-year,R1,21.32600000000,0,MUS$2010/kt,2045
electricity,all-week,morning,all-year,R1,1.60000000000,1,MUS$2010/PJ,2045
gas,all-week,morning,all-year,R1,0.58280000000,1,MUS$2010/PJ,2045
heat,all-week,morning,all-year,R1,4.00000000000,1,MUS$2010/PJ,2045
CO2f,all-week,morning,all-year,R1,31.98900000000,1,MUS$2010/kt,2045
electricity,all-week,afternoon,all-year,R1,1.06670000000,2,MUS$2010/PJ,2045
gas,all-week,afternoon,all-year,R1,0.38850000000,2,MUS$2010/PJ,2045
heat,all-week,afternoon,all-year,R1,2.66670000000,2,MUS$2010/PJ,2045
CO2f,all-week,afternoon,all-year,R1,21.32600000000,2,MUS$2010/kt,2045
electricity,all-week,early-peak,all-year,R1,1.60000000000,3,MUS$2010/PJ,2045
gas,all-week,early-peak,all-year,R1,0.58280000000,3,MUS$2010/PJ,2045
heat,all-week,early-peak,all-year,R1,4.00000000000,3,MUS$2010/PJ,2045
CO2f,all-week,early-peak,all-year,R1,31.98900000000,3,MUS$2010/kt,2045
electricity,all-week,late-peak,all-year,R1,3.20000000000,4,MUS$2010/PJ,2045
gas,all-week,late-peak,all-year,R1,1.16550000000,4,MUS$2010/PJ,2045
heat,all-week,late-peak,all-year,R1,8.00000000000,4,MUS$2010/PJ,2045
CO2f,all-week,late-peak,all-year,R1,63.97800000000,4,MUS$2010/kt,2045
electricity,all-week,evening,all-year,R1,2.13330000000,5,MUS$2010/PJ,2045
gas,all-week,evening,all-year,R1,0.77700000000,5,MUS$2010/PJ,2045
heat,all-week,evening,all-year,R1,5.33330000000,5,MUS$2010/PJ,2045
CO2f,all-week,evening,all-year,R1,42.65200000000,5,MUS$2010/kt,2045
electricity,all-week,night,all-year,R1,1.20000000000,0,MUS$2010/PJ,2050
gas,all-week,night,all-year,R1,0.41140000000,0,MUS$2010/PJ,2050
heat,all-week,night,all-year,R1,3.00000000000,0,MUS$2010/PJ,2050
CO2f,all-week,night,all-year,R1,22.58050000000,0,MUS$2010/kt,2050
electricity,all-week,morning,all-year,R1,1.80000000000,1,MUS$2010/PJ,2050
gas,all-week,morning,all-year,R1,0.61700000000,1,MUS$2010/PJ,2050
heat,all-week,morning,all-year,R1,4.50000000000,1,MUS$2010/PJ,2050
CO2f,all-week,morning,all-year,R1,33.87070000000,1,MUS$2010/kt,2050
electricity,all-week,afternoon,all-year,R1,1.20000000000,2,MUS$2010/PJ,2050
gas,all-week,afternoon,all-year,R1,0.41140000000,2,MUS$2010/PJ,2050
heat,all-week,afternoon,all-year,R1,3.00000000000,2,MUS$2010/PJ,2050
CO2f,all-week,afternoon,all-year,R1,22.58050000000,2,MUS$2010/kt,2050
electricity,all-week,early-peak,all-year,R1,1.80000000000,3,MUS$2010/PJ,2050
gas,all-week,early-peak,all-year,R1,0.61700000000,3,MUS$2010/PJ,2050
heat,all-week,early-peak,all-year,R1,4.50000000000,3,MUS$2010/PJ,2050
CO2f,all-week,early-peak,all-year,R1,33.87070000000,3,MUS$2010/kt,2050
electricity,all-week,late-peak,all-year,R1,3.60000000000,4,MUS$2010/PJ,2050
gas,all-week,late-peak,all-year,R1,1.23410000000,4,MUS$2010/PJ,2050
heat,all-week,late-peak,all-year,R1,9.00000000000,4,MUS$2010/PJ,2050
CO2f,all-week,late-peak,all-year,R1,67.74140000000,4,MUS$2010/kt,2050
electricity,all-week,evening,all-year,R1,2.40000000000,5,MUS$2010/PJ,2050
gas,all-week,evening,all-year,R1,0.82270000000,5,MUS$2010/PJ,2050
heat,all-week,evening,all-year,R1,6.00000000000,5,MUS$2010/PJ,2050
CO2f,all-week,evening,all-year,R1,45.16100000000,5,MUS$2010/kt,2050
