asset,year,region,technology,installed,capacity
0,2020,R1,gassupply1,2020,15.00000000000
0,2025,R1,gassupply1,2020,31.49320000000
0,2030,R1,gassupply1,2020,23.99320000000
0,2035,R1,gassupply1,2020,16.49320000000
0,2040,R1,gassupply1,2020,16.49320000000
0,2045,R1,gassupply1,2020,16.49320000000
0,2050,R1,gassupply1,2020,16.49320000000
0,2059,R1,gassupply1,2020,16.49320000000
1,2030,R1,gassupply1,2025,10.24680000000
1,2035,R1,gassupply1,2025,10.24680000000
1,2040,R1,gassupply1,2025,10.24680000000
1,2045,R1,gassupply1,2025,10.24680000000
1,2050,R1,gassupply1,2025,10.24680000000
1,2059,R1,gassupply1,2025,10.24680000000
1,2060,R1,gassupply1,2025,10.24680000000
1,2064,R1,gassupply1,2025,10.24680000000
2,2035,R1,gassupply1,2030,2.60860000000
2,2040,R1,gassupply1,2030,2.60860000000
2,2045,R1,gassupply1,2030,2.60860000000
2,2050,R1,gassupply1,2030,2.60860000000
2,2059,R1,gassupply1,2030,2.60860000000
2,2060,R1,gassupply1,2030,2.60860000000
2,2064,R1,gassupply1,2030,2.60860000000
2,2065,R1,gassupply1,2030,2.60860000000
2,2069,R1,gassupply1,2030,2.60860000000
3,2040,R1,gassupply1,2035,4.89140000000
3,2045,R1,gassupply1,2035,4.89140000000
3,2050,R1,gassupply1,2035,4.89140000000
3,2059,R1,gassupply1,2035,4.89140000000
3,2060,R1,gassupply1,2035,4.89140000000
3,2064,R1,gassupply1,2035,4.89140000000
3,2065,R1,gassupply1,2035,4.89140000000
3,2069,R1,gassupply1,2035,4.89140000000
3,2070,R1,gassupply1,2035,4.89140000000
3,2074,R1,gassupply1,2035,4.89140000000
4,2020,R2,gassupply1,2020,15.00000000000
4,2025,R2,gassupply1,2020,31.49320000000
4,2030,R2,gassupply1,2020,23.99320000000
4,2035,R2,gassupply1,2020,16.49320000000
4,2040,R2,gassupply1,2020,16.49320000000
4,2045,R2,gassupply1,2020,16.49320000000
4,2050,R2,gassupply1,2020,16.49320000000
4,2059,R2,gassupply1,2020,16.49320000000
5,2030,R2,gassupply1,2025,10.24680000000
5,2035,R2,gassupply1,2025,10.24680000000
5,2040,R2,gassupply1,2025,10.24680000000
5,2045,R2,gassupply1,2025,10.24680000000
5,2050,R2,gassupply1,2025,10.24680000000
5,2059,R2,gassupply1,2025,10.24680000000
5,2060,R2,gassupply1,2025,10.24680000000
5,2064,R2,gassupply1,2025,10.24680000000
6,2035,R2,gassupply1,2030,2.60860000000
6,2040,R2,gassupply1,2030,2.60860000000
6,2045,R2,gassupply1,2030,2.60860000000
6,2050,R2,gassupply1,2030,2.60860000000
6,2059,R2,gassupply1,2030,2.60860000000
6,2060,R2,gassupply1,2030,2.60860000000
6,2064,R2,gassupply1,2030,2.60860000000
6,2065,R2,gassupply1,2030,2.60860000000
6,2069,R2,gassupply1,2030,2.60860000000
7,2040,R2,gassupply1,2035,4.89140000000
7,2045,R2,gassupply1,2035,4.89140000000
7,2050,R2,gassupply1,2035,4.89140000000
7,2059,R2,gassupply1,2035,4.89140000000
7,2060,R2,gassupply1,2035,4.89140000000
7,2064,R2,gassupply1,2035,4.89140000000
7,2065,R2,gassupply1,2035,4.89140000000
7,2069,R2,gassupply1,2035,4.89140000000
7,2070,R2,gassupply1,2035,4.89140000000
7,2074,R2,gassupply1,2035,4.89140000000
