asset,year,region,technology,installed,capacity
0,2035,R1,gasCCGT,2020,3.00000000000
0,2040,R1,gasCCGT,2020,3.00000000000
0,2045,R1,gasCCGT,2020,3.00000000000
0,2049,R1,gasCCGT,2020,3.00000000000
0,2050,R1,gasCCGT,2020,3.00000000000
0,2054,R1,gasCCGT,2020,3.00000000000
0,2055,R1,gasCCGT,2020,3.00000000000
0,2059,R1,gasCCGT,2020,3.00000000000
1,2035,R1,gasCCGT,2025,4.06670000000
1,2040,R1,gasCCGT,2025,4.06670000000
1,2045,R1,gasCCGT,2025,4.06670000000
1,2049,R1,gasCCGT,2025,4.06670000000
1,2050,R1,gasCCGT,2025,4.06670000000
1,2054,R1,gasCCGT,2025,4.06670000000
1,2055,R1,gasCCGT,2025,4.06670000000
1,2059,R1,gasCCGT,2025,4.06670000000
1,2060,R1,gasCCGT,2025,4.06670000000
1,2064,R1,gasCCGT,2025,4.06670000000
2,2035,R1,gasCCGT,2030,2.66670000000
2,2040,R1,gasCCGT,2030,2.66670000000
2,2045,R1,gasCCGT,2030,2.66670000000
2,2049,R1,gasCCGT,2030,2.66670000000
2,2050,R1,gasCCGT,2030,2.66670000000
2,2054,R1,gasCCGT,2030,2.66670000000
2,2055,R1,gasCCGT,2030,2.66670000000
2,2059,R1,gasCCGT,2030,2.66670000000
2,2060,R1,gasCCGT,2030,2.66670000000
2,2064,R1,gasCCGT,2030,2.66670000000
2,2065,R1,gasCCGT,2030,2.66670000000
2,2069,R1,gasCCGT,2030,2.66670000000
4,2035,R1,windturbine,2020,10.00000000000
4,2040,R1,windturbine,2020,10.00000000000
4,2045,R1,windturbine,2020,10.00000000000
4,2049,R1,windturbine,2020,10.00000000000
7,2040,R1,windturbine,2035,9.19000000000
7,2045,R1,windturbine,2035,9.19000000000
7,2049,R1,windturbine,2035,9.19000000000
7,2050,R1,windturbine,2035,9.19000000000
7,2054,R1,windturbine,2035,9.19000000000
7,2055,R1,windturbine,2035,9.19000000000
7,2059,R1,windturbine,2035,9.19000000000
7,2060,R1,windturbine,2035,9.19000000000
7,2064,R1,windturbine,2035,9.19000000000
