,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2030,0.03770000000
1,heat,R1,gasboiler,2030,0.21260000000
2,heat,R1,heatpump,2030,0.08780000000
3,heat,R1,heatpump,2030,0.05140000000
4,heat,R1,gasboiler,2035,0.21260000000
5,heat,R1,gasboiler,2035,0.04820000000
6,heat,R1,heatpump,2035,0.05140000000
7,heat,R1,heatpump,2035,0.05910000000
8,CO2f,R1,gasboiler,2030,2.43630000000
9,CO2f,R1,gasboiler,2030,13.76040000000
10,CO2f,R1,gasboiler,2035,13.76040000000
11,CO2f,R1,gasboiler,2035,3.11850000000
12,heat,R1,gasboiler,2030,0.05650000000
13,heat,R1,gasboiler,2030,0.31900000000
14,heat,R1,heatpump,2030,0.13180000000
15,heat,R1,heatpump,2030,0.07710000000
16,heat,R1,gasboiler,2035,0.31900000000
17,heat,R1,gasboiler,2035,0.07230000000
18,heat,R1,heatpump,2035,0.07710000000
19,heat,R1,heatpump,2035,0.08860000000
20,CO2f,R1,gasboiler,2030,3.65450000000
21,CO2f,R1,gasboiler,2030,20.64060000000
22,CO2f,R1,gasboiler,2035,20.64060000000
23,CO2f,R1,gasboiler,2035,4.67780000000
24,heat,R1,gasboiler,2030,0.03770000000
25,heat,R1,gasboiler,2030,0.21260000000
26,heat,R1,heatpump,2030,0.08780000000
27,heat,R1,heatpump,2030,0.05140000000
28,heat,R1,gasboiler,2035,0.21260000000
29,heat,R1,gasboiler,2035,0.04820000000
30,heat,R1,heatpump,2035,0.05140000000
31,heat,R1,heatpump,2035,0.05910000000
32,CO2f,R1,gasboiler,2030,2.43630000000
33,CO2f,R1,gasboiler,2030,13.76040000000
34,CO2f,R1,gasboiler,2035,13.76040000000
35,CO2f,R1,gasboiler,2035,3.11850000000
36,heat,R1,gasboiler,2030,0.05650000000
37,heat,R1,gasboiler,2030,0.31900000000
38,heat,R1,heatpump,2030,0.13180000000
39,heat,R1,heatpump,2030,0.07710000000
40,heat,R1,gasboiler,2035,0.31900000000
41,heat,R1,gasboiler,2035,0.07230000000
42,heat,R1,heatpump,2035,0.07710000000
43,heat,R1,heatpump,2035,0.08860000000
44,CO2f,R1,gasboiler,2030,3.65450000000
45,CO2f,R1,gasboiler,2030,20.64060000000
46,CO2f,R1,gasboiler,2035,20.64060000000
47,CO2f,R1,gasboiler,2035,4.67780000000
48,heat,R1,gasboiler,2030,0.11300000000
49,heat,R1,gasboiler,2030,0.63790000000
50,heat,R1,heatpump,2030,0.26350000000
51,heat,R1,heatpump,2030,0.15420000000
52,heat,R1,gasboiler,2035,0.63790000000
53,heat,R1,gasboiler,2035,0.14460000000
54,heat,R1,heatpump,2035,0.15420000000
55,heat,R1,heatpump,2035,0.17720000000
56,CO2f,R1,gasboiler,2030,7.30900000000
57,CO2f,R1,gasboiler,2030,41.28130000000
58,CO2f,R1,gasboiler,2035,41.28130000000
59,CO2f,R1,gasboiler,2035,9.35550000000
60,heat,R1,gasboiler,2030,0.07530000000
61,heat,R1,gasboiler,2030,0.42530000000
62,heat,R1,heatpump,2030,0.17570000000
63,heat,R1,heatpump,2030,0.10280000000
64,heat,R1,gasboiler,2035,0.42530000000
65,heat,R1,gasboiler,2035,0.09640000000
66,heat,R1,heatpump,2035,0.10280000000
67,heat,R1,heatpump,2035,0.11810000000
68,CO2f,R1,gasboiler,2030,4.87270000000
69,CO2f,R1,gasboiler,2030,27.52080000000
70,CO2f,R1,gasboiler,2035,27.52080000000
71,CO2f,R1,gasboiler,2035,6.23700000000
