,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2025,0.70260000000
1,heat,R1,heatpump,2025,0.08780000000
2,heat,R1,gasboiler,2030,0.03770000000
3,heat,R1,gasboiler,2030,0.21260000000
4,heat,R1,heatpump,2030,0.08780000000
5,heat,R1,heatpump,2030,0.05140000000
6,CO2f,R1,gasboiler,2025,45.46850000000
7,CO2f,R1,gasboiler,2030,2.43630000000
8,CO2f,R1,gasboiler,2030,13.76040000000
9,heat,R1,gasboiler,2025,1.05400000000
10,heat,R1,heatpump,2025,0.13180000000
11,heat,R1,gasboiler,2030,0.05650000000
12,heat,R1,gasboiler,2030,0.31900000000
13,heat,R1,heatpump,2030,0.13180000000
14,heat,R1,heatpump,2030,0.07710000000
15,CO2f,R1,gasboiler,2025,68.20270000000
16,CO2f,R1,gasboiler,2030,3.65450000000
17,CO2f,R1,gasboiler,2030,20.64060000000
18,heat,R1,gasboiler,2025,0.70260000000
19,heat,R1,heatpump,2025,0.08780000000
20,heat,R1,gasboiler,2030,0.03770000000
21,heat,R1,gasboiler,2030,0.21260000000
22,heat,R1,heatpump,2030,0.08780000000
23,heat,R1,heatpump,2030,0.05140000000
24,CO2f,R1,gasboiler,2025,45.46850000000
25,CO2f,R1,gasboiler,2030,2.43630000000
26,CO2f,R1,gasboiler,2030,13.76040000000
27,heat,R1,gasboiler,2025,1.05400000000
28,heat,R1,heatpump,2025,0.13180000000
29,heat,R1,gasboiler,2030,0.05650000000
30,heat,R1,gasboiler,2030,0.31900000000
31,heat,R1,heatpump,2030,0.13180000000
32,heat,R1,heatpump,2030,0.07710000000
33,CO2f,R1,gasboiler,2025,68.20270000000
34,CO2f,R1,gasboiler,2030,3.65450000000
35,CO2f,R1,gasboiler,2030,20.64060000000
36,heat,R1,gasboiler,2025,2.10800000000
37,heat,R1,heatpump,2025,0.26360000000
38,heat,R1,gasboiler,2030,0.11300000000
39,heat,R1,gasboiler,2030,0.63790000000
40,heat,R1,heatpump,2030,0.26350000000
41,heat,R1,heatpump,2030,0.15420000000
42,CO2f,R1,gasboiler,2025,136.40540000000
43,CO2f,R1,gasboiler,2030,7.30900000000
44,CO2f,R1,gasboiler,2030,41.28130000000
45,heat,R1,gasboiler,2025,1.40530000000
46,heat,R1,heatpump,2025,0.17570000000
47,heat,R1,gasboiler,2030,0.07530000000
48,heat,R1,gasboiler,2030,0.42530000000
49,heat,R1,heatpump,2030,0.17570000000
50,heat,R1,heatpump,2030,0.10280000000
51,CO2f,R1,gasboiler,2025,90.93700000000
52,CO2f,R1,gasboiler,2030,4.87270000000
53,CO2f,R1,gasboiler,2030,27.52080000000
