,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2050,0.01020000000
1,heat,R1,heatpump,2050,0.03660000000
2,heat,R1,gasboiler,2050,0.00670000000
3,heat,R1,heatpump,2050,0.03330000000
4,heat,R1,gasboiler,2055,0.00670000000
5,heat,R1,heatpump,2055,0.03330000000
6,heat,R1,gasboiler,2055,0.00200000000
7,heat,R1,heatpump,2055,0.00800000000
8,CO2f,R1,gasboiler,2050,0.65830000000
9,CO2f,R1,gasboiler,2050,0.43050000000
10,CO2f,R1,gasboiler,2055,0.43050000000
11,CO2f,R1,gasboiler,2055,0.13100000000
12,heat,R1,gasboiler,2050,0.01530000000
13,heat,R1,heatpump,2050,0.05500000000
14,heat,R1,gasboiler,2050,0.01000000000
15,heat,R1,heatpump,2050,0.05000000000
16,heat,R1,gasboiler,2055,0.01000000000
17,heat,R1,heatpump,2055,0.05000000000
18,heat,R1,gasboiler,2055,0.00300000000
19,heat,R1,heatpump,2055,0.01200000000
20,CO2f,R1,gasboiler,2050,0.98750000000
21,CO2f,R1,gasboiler,2050,0.64570000000
22,CO2f,R1,gasboiler,2055,0.64570000000
23,CO2f,R1,gasboiler,2055,0.19660000000
24,heat,R1,gasboiler,2050,0.01020000000
25,heat,R1,heatpump,2050,0.03660000000
26,heat,R1,gasboiler,2050,0.00670000000
27,heat,R1,heatpump,2050,0.03330000000
28,heat,R1,gasboiler,2055,0.00670000000
29,heat,R1,heatpump,2055,0.03330000000
30,heat,R1,gasboiler,2055,0.00200000000
31,heat,R1,heatpump,2055,0.00800000000
32,CO2f,R1,gasboiler,2050,0.65830000000
33,CO2f,R1,gasboiler,2050,0.43050000000
34,CO2f,R1,gasboiler,2055,0.43050000000
35,CO2f,R1,gasboiler,2055,0.13100000000
36,heat,R1,gasboiler,2050,0.01530000000
37,heat,R1,heatpump,2050,0.05500000000
38,heat,R1,gasboiler,2050,0.01000000000
39,heat,R1,heatpump,2050,0.05000000000
40,heat,R1,gasboiler,2055,0.01000000000
41,heat,R1,heatpump,2055,0.05000000000
42,heat,R1,gasboiler,2055,0.00300000000
43,heat,R1,heatpump,2055,0.01200000000
44,CO2f,R1,gasboiler,2050,0.98750000000
45,CO2f,R1,gasboiler,2050,0.64570000000
46,CO2f,R1,gasboiler,2055,0.64570000000
47,CO2f,R1,gasboiler,2055,0.19660000000
48,heat,R1,gasboiler,2050,0.03050000000
49,heat,R1,heatpump,2050,0.10990000000
50,heat,R1,gasboiler,2050,0.02000000000
51,heat,R1,heatpump,2050,0.10000000000
52,heat,R1,gasboiler,2055,0.02000000000
53,heat,R1,heatpump,2055,0.10000000000
54,heat,R1,gasboiler,2055,0.00610000000
55,heat,R1,heatpump,2055,0.02400000000
56,CO2f,R1,gasboiler,2050,1.97500000000
57,CO2f,R1,gasboiler,2050,1.29140000000
58,CO2f,R1,gasboiler,2055,1.29140000000
59,CO2f,R1,gasboiler,2055,0.39310000000
60,heat,R1,gasboiler,2050,0.02030000000
61,heat,R1,heatpump,2050,0.07330000000
62,heat,R1,gasboiler,2050,0.01330000000
63,heat,R1,heatpump,2050,0.06660000000
64,heat,R1,gasboiler,2055,0.01330000000
65,heat,R1,heatpump,2055,0.06660000000
66,heat,R1,gasboiler,2055,0.00400000000
67,heat,R1,heatpump,2055,0.01600000000
68,CO2f,R1,gasboiler,2050,1.31660000000
69,CO2f,R1,gasboiler,2050,0.86090000000
70,CO2f,R1,gasboiler,2055,0.86090000000
71,CO2f,R1,gasboiler,2055,0.26210000000
