,asset,year,region,installed,technology,capacity
13,1,2035,R1,2025,gassupply1,3.33160000000
14,1,2039,R1,2025,gassupply1,3.33160000000
24,2,2035,R1,2030,gassupply1,7.29460000000
25,2,2039,R1,2030,gassupply1,7.29460000000
26,2,2040,R1,2030,gassupply1,7.29460000000
27,2,2044,R1,2030,gassupply1,7.29460000000
37,3,2040,R1,2035,gassupply1,2.60170000000
38,3,2044,R1,2035,gassupply1,2.60170000000
39,3,2045,R1,2035,gassupply1,2.60170000000
40,3,2049,R1,2035,gassupply1,2.60170000000
