commodity,day,hour,month,region,supply,timeslice,units_prices,year
heat,all-week,evening,all-year,R1,2.09670000000,5,MUS$2010/PJ,2045
CO2f,all-week,evening,all-year,R1,64.58150000000,5,MUS$2010/kt,2045
electricity,all-week,night,all-year,R1,0.42340000000,0,MUS$2010/PJ,2050
gas,all-week,night,all-year,R1,0.59390000000,0,MUS$2010/PJ,2050
heat,all-week,night,all-year,R1,1.05850000000,0,MUS$2010/PJ,2050
CO2f,all-week,night,all-year,R1,32.60290000000,0,MUS$2010/kt,2050
electricity,all-week,morning,all-year,R1,0.63810000000,1,MUS$2010/PJ,2050
gas,all-week,morning,all-year,R1,0.89510000000,1,MUS$2010/PJ,2050
heat,all-week,morning,all-year,R1,1.59520000000,1,MUS$2010/PJ,2050
CO2f,all-week,morning,all-year,R1,49.13390000000,1,MUS$2010/kt,2050
electricity,all-week,afternoon,all-year,R1,0.42340000000,2,MUS$2010/PJ,2050
gas,all-week,afternoon,all-year,R1,0.59390000000,2,MUS$2010/PJ,2050
heat,all-week,afternoon,all-year,R1,1.05850000000,2,MUS$2010/PJ,2050
CO2f,all-week,afternoon,all-year,R1,32.60290000000,2,MUS$2010/kt,2050
electricity,all-week,early-peak,all-year,R1,0.63810000000,3,MUS$2010/PJ,2050
gas,all-week,early-peak,all-year,R1,0.89510000000,3,MUS$2010/PJ,2050
heat,all-week,early-peak,all-year,R1,1.59520000000,3,MUS$2010/PJ,2050
CO2f,all-week,early-peak,all-year,R1,49.13390000000,3,MUS$2010/kt,2050
electricity,all-week,late-peak,all-year,R1,1.27620000000,4,MUS$2010/PJ,2050
gas,all-week,late-peak,all-year,R1,1.79020000000,4,MUS$2010/PJ,2050
heat,all-week,late-peak,all-year,R1,3.19040000000,4,MUS$2010/PJ,2050
CO2f,all-week,late-peak,all-year,R1,98.26780000000,4,MUS$2010/kt,2050
electricity,all-week,evening,all-year,R1,0.85280000000,5,MUS$2010/PJ,2050
gas,all-week,evening,all-year,R1,1.19630000000,5,MUS$2010/PJ,2050
heat,all-week,evening,all-year,R1,2.13190000000,5,MUS$2010/PJ,2050
CO2f,all-week,evening,all-year,R1,65.66490000000,5,MUS$2010/kt,2050
