,commodity,region,technology,year,consumption
0,electricity,R1,heatpump,2040,0.20070000000
1,electricity,R1,heatpump,2040,0.33270000000
2,electricity,R1,heatpump,2045,0.33270000000
3,electricity,R1,heatpump,2045,0.23400000000
4,electricity,R1,heatpump,2040,0.30100000000
5,electricity,R1,heatpump,2040,0.49900000000
6,electricity,R1,heatpump,2045,0.49900000000
7,electricity,R1,heatpump,2045,0.35100000000
8,electricity,R1,heatpump,2040,0.20070000000
9,electricity,R1,heatpump,2040,0.33270000000
10,electricity,R1,heatpump,2045,0.33270000000
11,electricity,R1,heatpump,2045,0.23400000000
12,electricity,R1,heatpump,2040,0.30100000000
13,electricity,R1,heatpump,2040,0.49900000000
14,electricity,R1,heatpump,2045,0.49900000000
15,electricity,R1,heatpump,2045,0.35100000000
16,electricity,R1,heatpump,2040,0.60200000000
17,electricity,R1,heatpump,2040,0.99800000000
18,electricity,R1,heatpump,2045,0.99800000000
19,electricity,R1,heatpump,2045,0.70200000000
20,electricity,R1,heatpump,2040,0.40130000000
21,electricity,R1,heatpump,2040,0.66530000000
22,electricity,R1,heatpump,2045,0.66530000000
23,electricity,R1,heatpump,2045,0.46800000000
