,asset,year,region,technology,installed,capacity
0,0,2025,R1,gassupply1,2020,12.64120000000
1,0,2030,R1,gassupply1,2020,7.64120000000
2,0,2034,R1,gassupply1,2020,7.64120000000
11,1,2030,R1,gassupply1,2025,5.23910000000
12,1,2034,R1,gassupply1,2025,5.23910000000
13,1,2035,R1,gassupply1,2025,5.23910000000
14,1,2039,R1,gassupply1,2025,5.23910000000
