asset,commodity,day,hour,installed,month,region,supply,technology,timeslice,year
5,CO2f,all-week,morning,2020,all-year,R2,25.00000000000,gas_stove,1,2020
6,CO2f,all-week,morning,2020,all-year,R2,32.35500000000,gasboiler,1,2020
1,cook,all-week,morning,2020,all-year,R1,0.50000000000,gas_stove,1,2020
5,cook,all-week,morning,2020,all-year,R1,0.50000000000,gas_stove,1,2020
1,cook,all-week,morning,2020,all-year,R2,0.50000000000,gas_stove,1,2020
5,cook,all-week,morning,2020,all-year,R2,0.50000000000,gas_stove,1,2020
2,heat,all-week,mid-afternoon,2020,all-year,R1,0.35000000000,gasboiler,2,2020
6,heat,all-week,mid-afternoon,2020,all-year,R1,0.35000000000,gasboiler,2,2020
2,heat,all-week,mid-afternoon,2020,all-year,R2,0.35000000000,gasboiler,2,2020
6,heat,all-week,mid-afternoon,2020,all-year,R2,0.35000000000,gasboiler,2,2020
1,CO2f,all-week,mid-afternoon,2020,all-year,R1,17.50000000000,gas_stove,2,2020
2,CO2f,all-week,mid-afternoon,2020,all-year,R1,22.64850000000,gasboiler,2,2020
5,CO2f,all-week,mid-afternoon,2020,all-year,R1,17.50000000000,gas_stove,2,2020
6,CO2f,all-week,mid-afternoon,2020,all-year,R1,22.64850000000,gasboiler,2,2020
1,CO2f,all-week,mid-afternoon,2020,all-year,R2,17.50000000000,gas_stove,2,2020
2,CO2f,all-week,mid-afternoon,2020,all-year,R2,22.64850000000,gasboiler,2,2020
5,CO2f,all-week,mid-afternoon,2020,all-year,R2,17.50000000000,gas_stove,2,2020
6,CO2f,all-week,mid-afternoon,2020,all-year,R2,22.64850000000,gasboiler,2,2020
1,cook,all-week,mid-afternoon,2020,all-year,R1,0.35000000000,gas_stove,2,2020
5,cook,all-week,mid-afternoon,2020,all-year,R1,0.35000000000,gas_stove,2,2020
1,cook,all-week,mid-afternoon,2020,all-year,R2,0.35000000000,gas_stove,2,2020
5,cook,all-week,mid-afternoon,2020,all-year,R2,0.35000000000,gas_stove,2,2020
2,heat,all-week,early-peak,2020,all-year,R1,0.50000000000,gasboiler,3,2020
6,heat,all-week,early-peak,2020,all-year,R1,0.50000000000,gasboiler,3,2020
2,heat,all-week,early-peak,2020,all-year,R2,0.50000000000,gasboiler,3,2020
6,heat,all-week,early-peak,2020,all-year,R2,0.50000000000,gasboiler,3,2020
1,CO2f,all-week,early-peak,2020,all-year,R1,25.00000000000,gas_stove,3,2020
2,CO2f,all-week,early-peak,2020,all-year,R1,32.35500000000,gasboiler,3,2020
5,CO2f,all-week,early-peak,2020,all-year,R1,25.00000000000,gas_stove,3,2020
6,CO2f,all-week,early-peak,2020,all-year,R1,32.35500000000,gasboiler,3,2020
1,CO2f,all-week,early-peak,2020,all-year,R2,25.00000000000,gas_stove,3,2020
2,CO2f,all-week,early-peak,2020,all-year,R2,32.35500000000,gasboiler,3,2020
5,CO2f,all-week,early-peak,2020,all-year,R2,25.00000000000,gas_stove,3,2020
6,CO2f,all-week,early-peak,2020,all-year,R2,32.35500000000,gasboiler,3,2020
1,cook,all-week,early-peak,2020,all-year,R1,0.50000000000,gas_stove,3,2020
5,cook,all-week,early-peak,2020,all-year,R1,0.50000000000,gas_stove,3,2020
1,cook,all-week,early-peak,2020,all-year,R2,0.50000000000,gas_stove,3,2020
5,cook,all-week,early-peak,2020,all-year,R2,0.50000000000,gas_stove,3,2020
2,heat,all-week,late-peak,2020,all-year,R1,1.05000000000,gasboiler,4,2020
6,heat,all-week,late-peak,2020,all-year,R1,1.05000000000,gasboiler,4,2020
2,heat,all-week,late-peak,2020,all-year,R2,1.05000000000,gasboiler,4,2020
6,heat,all-week,late-peak,2020,all-year,R2,1.05000000000,gasboiler,4,2020
1,CO2f,all-week,late-peak,2020,all-year,R1,52.50000000000,gas_stove,4,2020
2,CO2f,all-week,late-peak,2020,all-year,R1,67.94550000000,gasboiler,4,2020
5,CO2f,all-week,late-peak,2020,all-year,R1,52.50000000000,gas_stove,4,2020
6,CO2f,all-week,late-peak,2020,all-year,R1,67.94550000000,gasboiler,4,2020
1,CO2f,all-week,late-peak,2020,all-year,R2,52.50000000000,gas_stove,4,2020
2,CO2f,all-week,late-peak,2020,all-year,R2,67.94550000000,gasboiler,4,2020
5,CO2f,all-week,late-peak,2020,all-year,R2,52.50000000000,gas_stove,4,2020
6,CO2f,all-week,late-peak,2020,all-year,R2,67.94550000000,gasboiler,4,2020
1,cook,all-week,late-peak,2020,all-year,R1,1.05000000000,gas_stove,4,2020
5,cook,all-week,late-peak,2020,all-year,R1,1.05000000000,gas_stove,4,2020
1,cook,all-week,late-peak,2020,all-year,R2,1.05000000000,gas_stove,4,2020
5,cook,all-week,late-peak,2020,all-year,R2,1.05000000000,gas_stove,4,2020
2,heat,all-week,evening,2020,all-year,R1,0.70000000000,gasboiler,5,2020
6,heat,all-week,evening,2020,all-year,R1,0.70000000000,gasboiler,5,2020
2,heat,all-week,evening,2020,all-year,R2,0.70000000000,gasboiler,5,2020
6,heat,all-week,evening,2020,all-year,R2,0.70000000000,gasboiler,5,2020
1,CO2f,all-week,evening,2020,all-year,R1,35.00000000000,gas_stove,5,2020
2,CO2f,all-week,evening,2020,all-year,R1,45.29700000000,gasboiler,5,2020
5,CO2f,all-week,evening,2020,all-year,R1,35.00000000000,gas_stove,5,2020
6,CO2f,all-week,evening,2020,all-year,R1,45.29700000000,gasboiler,5,2020
1,CO2f,all-week,evening,2020,all-year,R2,35.00000000000,gas_stove,5,2020
2,CO2f,all-week,evening,2020,all-year,R2,45.29700000000,gasboiler,5,2020
5,CO2f,all-week,evening,2020,all-year,R2,35.00000000000,gas_stove,5,2020
6,CO2f,all-week,evening,2020,all-year,R2,45.29700000000,gasboiler,5,2020
1,cook,all-week,evening,2020,all-year,R1,0.70000000000,gas_stove,5,2020
5,cook,all-week,evening,2020,all-year,R1,0.70000000000,gas_stove,5,2020
1,cook,all-week,evening,2020,all-year,R2,0.70000000000,gas_stove,5,2020
5,cook,all-week,evening,2020,all-year,R2,0.70000000000,gas_stove,5,2020
2,heat,all-week,early-morning,2020,all-year,R1,0.70000000000,gasboiler,6,2020
6,heat,all-week,early-morning,2020,all-year,R1,0.70000000000,gasboiler,6,2020
2,heat,all-week,early-morning,2020,all-year,R2,0.70000000000,gasboiler,6,2020
6,heat,all-week,early-morning,2020,all-year,R2,0.70000000000,gasboiler,6,2020
1,CO2f,all-week,early-morning,2020,all-year,R1,35.00000000000,gas_stove,6,2020
2,CO2f,all-week,early-morning,2020,all-year,R1,45.29700000000,gasboiler,6,2020
5,CO2f,all-week,early-morning,2020,all-year,R1,35.00000000000,gas_stove,6,2020
6,CO2f,all-week,early-morning,2020,all-year,R1,45.29700000000,gasboiler,6,2020
1,CO2f,all-week,early-morning,2020,all-year,R2,35.00000000000,gas_stove,6,2020
2,CO2f,all-week,early-morning,2020,all-year,R2,45.29700000000,gasboiler,6,2020
5,CO2f,all-week,early-morning,2020,all-year,R2,35.00000000000,gas_stove,6,2020
6,CO2f,all-week,early-morning,2020,all-year,R2,45.29700000000,gasboiler,6,2020
1,cook,all-week,early-morning,2020,all-year,R1,0.70000000000,gas_stove,6,2020
5,cook,all-week,early-morning,2020,all-year,R1,0.70000000000,gas_stove,6,2020
1,cook,all-week,early-morning,2020,all-year,R2,0.70000000000,gas_stove,6,2020
5,cook,all-week,early-morning,2020,all-year,R2,0.70000000000,gas_stove,6,2020
2,heat,all-week,late-afternoon,2020,all-year,R1,0.70000000000,gasboiler,7,2020
6,heat,all-week,late-afternoon,2020,all-year,R1,0.70000000000,gasboiler,7,2020
2,heat,all-week,late-afternoon,2020,all-year,R2,0.70000000000,gasboiler,7,2020
6,heat,all-week,late-afternoon,2020,all-year,R2,0.70000000000,gasboiler,7,2020
1,CO2f,all-week,late-afternoon,2020,all-year,R1,35.00000000000,gas_stove,7,2020
2,CO2f,all-week,late-afternoon,2020,all-year,R1,45.29700000000,gasboiler,7,2020
5,CO2f,all-week,late-afternoon,2020,all-year,R1,35.00000000000,gas_stove,7,2020
6,CO2f,all-week,late-afternoon,2020,all-year,R1,45.29700000000,gasboiler,7,2020
1,CO2f,all-week,late-afternoon,2020,all-year,R2,35.00000000000,gas_stove,7,2020
2,CO2f,all-week,late-afternoon,2020,all-year,R2,45.29700000000,gasboiler,7,2020
5,CO2f,all-week,late-afternoon,2020,all-year,R2,35.00000000000,gas_stove,7,2020
6,CO2f,all-week,late-afternoon,2020,all-year,R2,45.29700000000,gasboiler,7,2020
1,cook,all-week,late-afternoon,2020,all-year,R1,0.70000000000,gas_stove,7,2020
5,cook,all-week,late-afternoon,2020,all-year,R1,0.70000000000,gas_stove,7,2020
1,cook,all-week,late-afternoon,2020,all-year,R2,0.70000000000,gas_stove,7,2020
5,cook,all-week,late-afternoon,2020,all-year,R2,0.70000000000,gas_stove,7,2020
3,heat,all-week,night,2020,all-year,R1,0.10610000000,gasboiler,0,2025
4,heat,all-week,night,2020,all-year,R1,0.36060000000,heatpump,0,2025
9,heat,all-week,night,2020,all-year,R1,0.10610000000,gasboiler,0,2025
10,heat,all-week,night,2020,all-year,R1,0.36060000000,heatpump,0,2025
3,heat,all-week,night,2020,all-year,R2,0.10610000000,gasboiler,0,2025
4,heat,all-week,night,2020,all-year,R2,0.36060000000,heatpump,0,2025
9,heat,all-week,night,2020,all-year,R2,0.10610000000,gasboiler,0,2025
10,heat,all-week,night,2020,all-year,R2,0.36060000000,heatpump,0,2025
2,CO2f,all-week,night,2020,all-year,R1,5.30300000000,gas_stove,0,2025
3,CO2f,all-week,night,2020,all-year,R1,6.86320000000,gasboiler,0,2025
8,CO2f,all-week,night,2020,all-year,R1,5.30300000000,gas_stove,0,2025
9,CO2f,all-week,night,2020,all-year,R1,6.86320000000,gasboiler,0,2025
2,CO2f,all-week,night,2020,all-year,R2,5.30300000000,gas_stove,0,2025
3,CO2f,all-week,night,2020,all-year,R2,6.86320000000,gasboiler,0,2025
8,CO2f,all-week,night,2020,all-year,R2,5.30300000000,gas_stove,0,2025
9,CO2f,all-week,night,2020,all-year,R2,6.86320000000,gasboiler,0,2025
0,cook,all-week,night,2020,all-year,R1,0.36060000000,electric_stove,0,2025
2,cook,all-week,night,2020,all-year,R1,0.10610000000,gas_stove,0,2025
6,cook,all-week,night,2020,all-year,R1,0.36060000000,electric_stove,0,2025
8,cook,all-week,night,2020,all-year,R1,0.10610000000,gas_stove,0,2025
0,cook,all-week,night,2020,all-year,R2,0.36060000000,electric_stove,0,2025
2,cook,all-week,night,2020,all-year,R2,0.10610000000,gas_stove,0,2025
6,cook,all-week,night,2020,all-year,R2,0.36060000000,electric_stove,0,2025
8,cook,all-week,night,2020,all-year,R2,0.10610000000,gas_stove,0,2025
3,heat,all-week,morning,2020,all-year,R1,0.15150000000,gasboiler,1,2025
4,heat,all-week,morning,2020,all-year,R1,0.51520000000,heatpump,1,2025
9,heat,all-week,morning,2020,all-year,R1,0.15150000000,gasboiler,1,2025
10,heat,all-week,morning,2020,all-year,R1,0.51520000000,heatpump,1,2025
3,heat,all-week,morning,2020,all-year,R2,0.15150000000,gasboiler,1,2025
4,heat,all-week,morning,2020,all-year,R2,0.51520000000,heatpump,1,2025
9,heat,all-week,morning,2020,all-year,R2,0.15150000000,gasboiler,1,2025
10,heat,all-week,morning,2020,all-year,R2,0.51520000000,heatpump,1,2025
2,CO2f,all-week,morning,2020,all-year,R1,7.57580000000,gas_stove,1,2025
3,CO2f,all-week,morning,2020,all-year,R1,9.80450000000,gasboiler,1,2025
8,CO2f,all-week,morning,2020,all-year,R1,7.57580000000,gas_stove,1,2025
9,CO2f,all-week,morning,2020,all-year,R1,9.80450000000,gasboiler,1,2025
2,CO2f,all-week,morning,2020,all-year,R2,7.57580000000,gas_stove,1,2025
3,CO2f,all-week,morning,2020,all-year,R2,9.80450000000,gasboiler,1,2025
8,CO2f,all-week,morning,2020,all-year,R2,7.57580000000,gas_stove,1,2025
9,CO2f,all-week,morning,2020,all-year,R2,9.80450000000,gasboiler,1,2025
0,cook,all-week,morning,2020,all-year,R1,0.51520000000,electric_stove,1,2025
2,cook,all-week,morning,2020,all-year,R1,0.15150000000,gas_stove,1,2025
6,cook,all-week,morning,2020,all-year,R1,0.51520000000,electric_stove,1,2025
8,cook,all-week,morning,2020,all-year,R1,0.15150000000,gas_stove,1,2025
0,cook,all-week,morning,2020,all-year,R2,0.51520000000,electric_stove,1,2025
2,cook,all-week,morning,2020,all-year,R2,0.15150000000,gas_stove,1,2025
6,cook,all-week,morning,2020,all-year,R2,0.51520000000,electric_stove,1,2025
8,cook,all-week,morning,2020,all-year,R2,0.15150000000,gas_stove,1,2025
3,heat,all-week,mid-afternoon,2020,all-year,R1,0.10610000000,gasboiler,2,2025
4,heat,all-week,mid-afternoon,2020,all-year,R1,0.36060000000,heatpump,2,2025
9,heat,all-week,mid-afternoon,2020,all-year,R1,0.10610000000,gasboiler,2,2025
10,heat,all-week,mid-afternoon,2020,all-year,R1,0.36060000000,heatpump,2,2025
3,heat,all-week,mid-afternoon,2020,all-year,R2,0.10610000000,gasboiler,2,2025
4,heat,all-week,mid-afternoon,2020,all-year,R2,0.36060000000,heatpump,2,2025
9,heat,all-week,mid-afternoon,2020,all-year,R2,0.10610000000,gasboiler,2,2025
10,heat,all-week,mid-afternoon,2020,all-year,R2,0.36060000000,heatpump,2,2025
2,CO2f,all-week,mid-afternoon,2020,all-year,R1,5.30300000000,gas_stove,2,2025
3,CO2f,all-week,mid-afternoon,2020,all-year,R1,6.86320000000,gasboiler,2,2025
8,CO2f,all-week,mid-afternoon,2020,all-year,R1,5.30300000000,gas_stove,2,2025
9,CO2f,all-week,mid-afternoon,2020,all-year,R1,6.86320000000,gasboiler,2,2025
2,CO2f,all-week,mid-afternoon,2020,all-year,R2,5.30300000000,gas_stove,2,2025
3,CO2f,all-week,mid-afternoon,2020,all-year,R2,6.86320000000,gasboiler,2,2025
8,CO2f,all-week,mid-afternoon,2020,all-year,R2,5.30300000000,gas_stove,2,2025
9,CO2f,all-week,mid-afternoon,2020,all-year,R2,6.86320000000,gasboiler,2,2025
0,cook,all-week,mid-afternoon,2020,all-year,R1,0.36060000000,electric_stove,2,2025
2,cook,all-week,mid-afternoon,2020,all-year,R1,0.10610000000,gas_stove,2,2025
6,cook,all-week,mid-afternoon,2020,all-year,R1,0.36060000000,electric_stove,2,2025
8,cook,all-week,mid-afternoon,2020,all-year,R1,0.10610000000,gas_stove,2,2025
0,cook,all-week,mid-afternoon,2020,all-year,R2,0.36060000000,electric_stove,2,2025
2,cook,all-week,mid-afternoon,2020,all-year,R2,0.10610000000,gas_stove,2,2025
6,cook,all-week,mid-afternoon,2020,all-year,R2,0.36060000000,electric_stove,2,2025
8,cook,all-week,mid-afternoon,2020,all-year,R2,0.10610000000,gas_stove,2,2025
3,heat,all-week,early-peak,2020,all-year,R1,0.15150000000,gasboiler,3,2025
4,heat,all-week,early-peak,2020,all-year,R1,0.51520000000,heatpump,3,2025
9,heat,all-week,early-peak,2020,all-year,R1,0.15150000000,gasboiler,3,2025
10,heat,all-week,early-peak,2020,all-year,R1,0.51520000000,heatpump,3,2025
3,heat,all-week,early-peak,2020,all-year,R2,0.15150000000,gasboiler,3,2025
4,heat,all-week,early-peak,2020,all-year,R2,0.51520000000,heatpump,3,2025
9,heat,all-week,early-peak,2020,all-year,R2,0.15150000000,gasboiler,3,2025
10,heat,all-week,early-peak,2020,all-year,R2,0.51520000000,heatpump,3,2025
2,CO2f,all-week,early-peak,2020,all-year,R1,7.57580000000,gas_stove,3,2025
3,CO2f,all-week,early-peak,2020,all-year,R1,9.80450000000,gasboiler,3,2025
8,CO2f,all-week,early-peak,2020,all-year,R1,7.57580000000,gas_stove,3,2025
9,CO2f,all-week,early-peak,2020,all-year,R1,9.80450000000,gasboiler,3,2025
2,CO2f,all-week,early-peak,2020,all-year,R2,7.57580000000,gas_stove,3,2025
3,CO2f,all-week,early-peak,2020,all-year,R2,9.80450000000,gasboiler,3,2025
8,CO2f,all-week,early-peak,2020,all-year,R2,7.57580000000,gas_stove,3,2025
9,CO2f,all-week,early-peak,2020,all-year,R2,9.80450000000,gasboiler,3,2025
0,cook,all-week,early-peak,2020,all-year,R1,0.51520000000,electric_stove,3,2025
2,cook,all-week,early-peak,2020,all-year,R1,0.15150000000,gas_stove,3,2025
6,cook,all-week,early-peak,2020,all-year,R1,0.51520000000,electric_stove,3,2025
8,cook,all-week,early-peak,2020,all-year,R1,0.15150000000,gas_stove,3,2025
0,cook,all-week,early-peak,2020,all-year,R2,0.51520000000,electric_stove,3,2025
2,cook,all-week,early-peak,2020,all-year,R2,0.15150000000,gas_stove,3,2025
6,cook,all-week,early-peak,2020,all-year,R2,0.51520000000,electric_stove,3,2025
8,cook,all-week,early-peak,2020,all-year,R2,0.15150000000,gas_stove,3,2025
3,heat,all-week,late-peak,2020,all-year,R1,0.31820000000,gasboiler,4,2025
4,heat,all-week,late-peak,2020,all-year,R1,1.08180000000,heatpump,4,2025
9,heat,all-week,late-peak,2020,all-year,R1,0.31820000000,gasboiler,4,2025
10,heat,all-week,late-peak,2020,all-year,R1,1.08180000000,heatpump,4,2025
3,heat,all-week,late-peak,2020,all-year,R2,0.31820000000,gasboiler,4,2025
4,heat,all-week,late-peak,2020,all-year,R2,1.08180000000,heatpump,4,2025
9,heat,all-week,late-peak,2020,all-year,R2,0.31820000000,gasboiler,4,2025
10,heat,all-week,late-peak,2020,all-year,R2,1.08180000000,heatpump,4,2025
2,CO2f,all-week,late-peak,2020,all-year,R1,15.90910000000,gas_stove,4,2025
3,CO2f,all-week,late-peak,2020,all-year,R1,20.58950000000,gasboiler,4,2025
8,CO2f,all-week,late-peak,2020,all-year,R1,15.90910000000,gas_stove,4,2025
9,CO2f,all-week,late-peak,2020,all-year,R1,20.58950000000,gasboiler,4,2025
2,CO2f,all-week,late-peak,2020,all-year,R2,15.90910000000,gas_stove,4,2025
3,CO2f,all-week,late-peak,2020,all-year,R2,20.58950000000,gasboiler,4,2025
8,CO2f,all-week,late-peak,2020,all-year,R2,15.90910000000,gas_stove,4,2025
9,CO2f,all-week,late-peak,2020,all-year,R2,20.58950000000,gasboiler,4,2025
0,cook,all-week,late-peak,2020,all-year,R1,1.08180000000,electric_stove,4,2025
2,cook,all-week,late-peak,2020,all-year,R1,0.31820000000,gas_stove,4,2025
6,cook,all-week,late-peak,2020,all-year,R1,1.08180000000,electric_stove,4,2025
8,cook,all-week,late-peak,2020,all-year,R1,0.31820000000,gas_stove,4,2025
0,cook,all-week,late-peak,2020,all-year,R2,1.08180000000,electric_stove,4,2025
2,cook,all-week,late-peak,2020,all-year,R2,0.31820000000,gas_stove,4,2025
6,cook,all-week,late-peak,2020,all-year,R2,1.08180000000,electric_stove,4,2025
8,cook,all-week,late-peak,2020,all-year,R2,0.31820000000,gas_stove,4,2025
3,heat,all-week,evening,2020,all-year,R1,0.21210000000,gasboiler,5,2025
4,heat,all-week,evening,2020,all-year,R1,0.72120000000,heatpump,5,2025
9,heat,all-week,evening,2020,all-year,R1,0.21210000000,gasboiler,5,2025
10,heat,all-week,evening,2020,all-year,R1,0.72120000000,heatpump,5,2025
3,heat,all-week,evening,2020,all-year,R2,0.21210000000,gasboiler,5,2025
4,heat,all-week,evening,2020,all-year,R2,0.72120000000,heatpump,5,2025
9,heat,all-week,evening,2020,all-year,R2,0.21210000000,gasboiler,5,2025
10,heat,all-week,evening,2020,all-year,R2,0.72120000000,heatpump,5,2025
2,CO2f,all-week,evening,2020,all-year,R1,10.60610000000,gas_stove,5,2025
3,CO2f,all-week,evening,2020,all-year,R1,13.72640000000,gasboiler,5,2025
8,CO2f,all-week,evening,2020,all-year,R1,10.60610000000,gas_stove,5,2025
9,CO2f,all-week,evening,2020,all-year,R1,13.72640000000,gasboiler,5,2025
2,CO2f,all-week,evening,2020,all-year,R2,10.60610000000,gas_stove,5,2025
3,CO2f,all-week,evening,2020,all-year,R2,13.72640000000,gasboiler,5,2025
8,CO2f,all-week,evening,2020,all-year,R2,10.60610000000,gas_stove,5,2025
9,CO2f,all-week,evening,2020,all-year,R2,13.72640000000,gasboiler,5,2025
0,cook,all-week,evening,2020,all-year,R1,0.72120000000,electric_stove,5,2025
2,cook,all-week,evening,2020,all-year,R1,0.21210000000,gas_stove,5,2025
6,cook,all-week,evening,2020,all-year,R1,0.72120000000,electric_stove,5,2025
8,cook,all-week,evening,2020,all-year,R1,0.21210000000,gas_stove,5,2025
0,cook,all-week,evening,2020,all-year,R2,0.72120000000,electric_stove,5,2025
2,cook,all-week,evening,2020,all-year,R2,0.21210000000,gas_stove,5,2025
6,cook,all-week,evening,2020,all-year,R2,0.72120000000,electric_stove,5,2025
8,cook,all-week,evening,2020,all-year,R2,0.21210000000,gas_stove,5,2025
3,heat,all-week,early-morning,2020,all-year,R1,0.21210000000,gasboiler,6,2025
4,heat,all-week,early-morning,2020,all-year,R1,0.72120000000,heatpump,6,2025
9,heat,all-week,early-morning,2020,all-year,R1,0.21210000000,gasboiler,6,2025
10,heat,all-week,early-morning,2020,all-year,R1,0.72120000000,heatpump,6,2025
3,heat,all-week,early-morning,2020,all-year,R2,0.21210000000,gasboiler,6,2025
4,heat,all-week,early-morning,2020,all-year,R2,0.72120000000,heatpump,6,2025
9,heat,all-week,early-morning,2020,all-year,R2,0.21210000000,gasboiler,6,2025
10,heat,all-week,early-morning,2020,all-year,R2,0.72120000000,heatpump,6,2025
2,CO2f,all-week,early-morning,2020,all-year,R1,10.60610000000,gas_stove,6,2025
3,CO2f,all-week,early-morning,2020,all-year,R1,13.72640000000,gasboiler,6,2025
8,CO2f,all-week,early-morning,2020,all-year,R1,10.60610000000,gas_stove,6,2025
9,CO2f,all-week,early-morning,2020,all-year,R1,13.72640000000,gasboiler,6,2025
2,CO2f,all-week,early-morning,2020,all-year,R2,10.60610000000,gas_stove,6,2025
3,CO2f,all-week,early-morning,2020,all-year,R2,13.72640000000,gasboiler,6,2025
8,CO2f,all-week,early-morning,2020,all-year,R2,10.60610000000,gas_stove,6,2025
9,CO2f,all-week,early-morning,2020,all-year,R2,13.72640000000,gasboiler,6,2025
0,cook,all-week,early-morning,2020,all-year,R1,0.72120000000,electric_stove,6,2025
2,cook,all-week,early-morning,2020,all-year,R1,0.21210000000,gas_stove,6,2025
6,cook,all-week,early-morning,2020,all-year,R1,0.72120000000,electric_stove,6,2025
8,cook,all-week,early-morning,2020,all-year,R1,0.21210000000,gas_stove,6,2025
0,cook,all-week,early-morning,2020,all-year,R2,0.72120000000,electric_stove,6,2025
2,cook,all-week,early-morning,2020,all-year,R2,0.21210000000,gas_stove,6,2025
6,cook,all-week,early-morning,2020,all-year,R2,0.72120000000,electric_stove,6,2025
8,cook,all-week,early-morning,2020,all-year,R2,0.21210000000,gas_stove,6,2025
3,heat,all-week,late-afternoon,2020,all-year,R1,0.21210000000,gasboiler,7,2025
4,heat,all-week,late-afternoon,2020,all-year,R1,0.72120000000,heatpump,7,2025
9,heat,all-week,late-afternoon,2020,all-year,R1,0.21210000000,gasboiler,7,2025
10,heat,all-week,late-afternoon,2020,all-year,R1,0.72120000000,heatpump,7,2025
3,heat,all-week,late-afternoon,2020,all-year,R2,0.21210000000,gasboiler,7,2025
4,heat,all-week,late-afternoon,2020,all-year,R2,0.72120000000,heatpump,7,2025
9,heat,all-week,late-afternoon,2020,all-year,R2,0.21210000000,gasboiler,7,2025
10,heat,all-week,late-afternoon,2020,all-year,R2,0.72120000000,heatpump,7,2025
2,CO2f,all-week,late-afternoon,2020,all-year,R1,10.60610000000,gas_stove,7,2025
3,CO2f,all-week,late-afternoon,2020,all-year,R1,13.72640000000,gasboiler,7,2025
8,CO2f,all-week,late-afternoon,2020,all-year,R1,10.60610000000,gas_stove,7,2025
9,CO2f,all-week,late-afternoon,2020,all-year,R1,13.72640000000,gasboiler,7,2025
2,CO2f,all-week,late-afternoon,2020,all-year,R2,10.60610000000,gas_stove,7,2025
3,CO2f,all-week,late-afternoon,2020,all-year,R2,13.72640000000,gasboiler,7,2025
8,CO2f,all-week,late-afternoon,2020,all-year,R2,10.60610000000,gas_stove,7,2025
9,CO2f,all-week,late-afternoon,2020,all-year,R2,13.72640000000,gasboiler,7,2025
0,cook,all-week,late-afternoon,2020,all-year,R1,0.72120000000,electric_stove,7,2025
2,cook,all-week,late-afternoon,2020,all-year,R1,0.21210000000,gas_stove,7,2025
6,cook,all-week,late-afternoon,2020,all-year,R1,0.72120000000,electric_stove,7,2025
8,cook,all-week,late-afternoon,2020,all-year,R1,0.21210000000,gas_stove,7,2025
0,cook,all-week,late-afternoon,2020,all-year,R2,0.72120000000,electric_stove,7,2025
2,cook,all-week,late-afternoon,2020,all-year,R2,0.21210000000,gas_stove,7,2025
6,cook,all-week,late-afternoon,2020,all-year,R2,0.72120000000,electric_stove,7,2025
8,cook,all-week,late-afternoon,2020,all-year,R2,0.21210000000,gas_stove,7,2025
5,heat,all-week,night,2020,all-year,R1,0.35420000000,heatpump,0,2030
6,heat,all-week,night,2025,all-year,R1,0.22920000000,heatpump,0,2030
13,heat,all-week,night,2020,all-year,R1,0.35420000000,heatpump,0,2030
14,heat,all-week,night,2025,all-year,R1,0.22920000000,heatpump,0,2030
5,heat,all-week,night,2020,all-year,R2,0.35420000000,heatpump,0,2030
6,heat,all-week,night,2025,all-year,R2,0.22920000000,heatpump,0,2030
13,heat,all-week,night,2020,all-year,R2,0.35420000000,heatpump,0,2030
14,heat,all-week,night,2025,all-year,R2,0.22920000000,heatpump,0,2030
0,cook,all-week,night,2020,all-year,R1,0.35420000000,electric_stove,0,2030
