asset,year,region,technology,installed,capacity
2,2045,R1,heatpump,2040,52.64930000000
2,2050,R1,heatpump,2040,52.64930000000
2,2054,R1,heatpump,2040,52.64930000000
3,2050,R1,heatpump,2045,46.58320000000
3,2059,R1,heatpump,2045,46.58320000000
