asset,year,region,technology,installed,capacity
0,2020,R1,gasCCGT,2020,1.00000000000
0,2025,R1,gasCCGT,2020,2.02780000000
0,2030,R1,gasCCGT,2020,1.02780000000
0,2035,R1,gasCCGT,2020,1.02780000000
0,2040,R1,gasCCGT,2020,1.02780000000
0,2045,R1,gasCCGT,2020,1.02780000000
0,2049,R1,gasCCGT,2020,1.02780000000
0,2050,R1,gasCCGT,2020,1.02780000000
0,2054,R1,gasCCGT,2020,1.02780000000
0,2055,R1,gasCCGT,2020,1.02780000000
0,2059,R1,gasCCGT,2020,1.02780000000
1,2030,R1,gasCCGT,2025,3.19440000000
1,2035,R1,gasCCGT,2025,3.19440000000
1,2040,R1,gasCCGT,2025,3.19440000000
1,2045,R1,gasCCGT,2025,3.19440000000
1,2049,R1,gasCCGT,2025,3.19440000000
1,2050,R1,gasCCGT,2025,3.19440000000
1,2054,R1,gasCCGT,2025,3.19440000000
1,2055,R1,gasCCGT,2025,3.19440000000
1,2059,R1,gasCCGT,2025,3.19440000000
1,2060,R1,gasCCGT,2025,3.19440000000
1,2064,R1,gasCCGT,2025,3.19440000000
2,2055,R1,gasCCGT,2050,0.17820000000
2,2059,R1,gasCCGT,2050,0.17820000000
2,2060,R1,gasCCGT,2050,0.17820000000
2,2064,R1,gasCCGT,2050,0.17820000000
2,2065,R1,gasCCGT,2050,0.17820000000
2,2069,R1,gasCCGT,2050,0.17820000000
2,2070,R1,gasCCGT,2050,0.17820000000
2,2074,R1,gasCCGT,2050,0.17820000000
2,2075,R1,gasCCGT,2050,0.17820000000
2,2079,R1,gasCCGT,2050,0.17820000000
2,2080,R1,gasCCGT,2050,0.17820000000
2,2089,R1,gasCCGT,2050,0.17820000000
3,2030,R1,solarPV,2025,7.18750000000
3,2035,R1,solarPV,2025,7.18750000000
3,2040,R1,solarPV,2025,7.18750000000
3,2045,R1,solarPV,2025,7.18750000000
3,2049,R1,solarPV,2025,7.18750000000
3,2050,R1,solarPV,2025,7.18750000000
3,2054,R1,solarPV,2025,7.18750000000
4,2035,R1,solarPV,2030,0.33330000000
4,2040,R1,solarPV,2030,0.33330000000
4,2045,R1,solarPV,2030,0.33330000000
4,2049,R1,solarPV,2030,0.33330000000
4,2050,R1,solarPV,2030,0.33330000000
4,2054,R1,solarPV,2030,0.33330000000
4,2055,R1,solarPV,2030,0.33330000000
4,2059,R1,solarPV,2030,0.33330000000
5,2040,R1,solarPV,2035,2.00000000000
5,2045,R1,solarPV,2035,2.00000000000
5,2049,R1,solarPV,2035,2.00000000000
5,2050,R1,solarPV,2035,2.00000000000
5,2054,R1,solarPV,2035,2.00000000000
5,2055,R1,solarPV,2035,2.00000000000
5,2059,R1,solarPV,2035,2.00000000000
5,2060,R1,solarPV,2035,2.00000000000
5,2064,R1,solarPV,2035,2.00000000000
6,2045,R1,solarPV,2040,5.70830000000
6,2049,R1,solarPV,2040,5.70830000000
6,2050,R1,solarPV,2040,5.70830000000
6,2054,R1,solarPV,2040,5.70830000000
6,2055,R1,solarPV,2040,5.70830000000
6,2059,R1,solarPV,2040,5.70830000000
6,2060,R1,solarPV,2040,5.70830000000
6,2064,R1,solarPV,2040,5.70830000000
6,2065,R1,solarPV,2040,5.70830000000
6,2069,R1,solarPV,2040,5.70830000000
7,2049,R1,solarPV,2045,2.32500000000
7,2050,R1,solarPV,2045,11.06250000000
7,2054,R1,solarPV,2045,11.06250000000
7,2055,R1,solarPV,2045,11.06250000000
7,2059,R1,solarPV,2045,11.06250000000
7,2060,R1,solarPV,2045,11.06250000000
7,2064,R1,solarPV,2045,11.06250000000
7,2065,R1,solarPV,2045,11.06250000000
7,2069,R1,solarPV,2045,11.06250000000
7,2070,R1,solarPV,2045,11.06250000000
7,2074,R1,solarPV,2045,11.06250000000
8,2054,R1,solarPV,2050,4.60000000000
8,2055,R1,solarPV,2050,15.75000000000
8,2059,R1,solarPV,2050,15.75000000000
8,2060,R1,solarPV,2050,15.75000000000
8,2064,R1,solarPV,2050,15.75000000000
8,2065,R1,solarPV,2050,15.75000000000
8,2069,R1,solarPV,2050,15.75000000000
8,2070,R1,solarPV,2050,15.75000000000
8,2074,R1,solarPV,2050,15.75000000000
8,2075,R1,solarPV,2050,15.75000000000
8,2079,R1,solarPV,2050,15.75000000000
9,2025,R1,windturbine,2020,2.31250000000
9,2030,R1,windturbine,2020,2.31250000000
9,2035,R1,windturbine,2020,2.31250000000
9,2040,R1,windturbine,2020,2.31250000000
9,2045,R1,windturbine,2020,2.31250000000
9,2049,R1,windturbine,2020,2.31250000000
10,2040,R1,windturbine,2035,0.75000000000
10,2045,R1,windturbine,2035,0.75000000000
10,2049,R1,windturbine,2035,0.75000000000
10,2050,R1,windturbine,2035,0.75000000000
10,2054,R1,windturbine,2035,0.75000000000
10,2055,R1,windturbine,2035,0.75000000000
10,2059,R1,windturbine,2035,0.75000000000
10,2060,R1,windturbine,2035,0.75000000000
10,2064,R1,windturbine,2035,0.75000000000
11,2045,R1,windturbine,2040,0.70830000000
11,2049,R1,windturbine,2040,0.70830000000
11,2050,R1,windturbine,2040,0.70830000000
